UniqueCount	AmbigCount
70102	71
31034	266
182594	35432
846	119573
7675	14
223	90965
83	111667
41	14508
38	3829
29829	24674
18678	28
4526	10
90568	80
0	0
0	0
0	0
0	0
0	0
0	0
3	26
384	1382
752	1379
0	6
4	5
12	4
0	0
0	0
17	150
3	10
0	0
0	0
0	6
0	0
0	0
0	10
0	0
0	0
0	5
0	0
0	0
0	10
0	0
0	0
13	14
0	2
0	0
96	18
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	5
0	0
0	3
0	4
0	0
0	0
0	5
0	0
2	4
0	1
0	4
0	1
1	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	8
0	5
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	25
3	25
25	180
0	1
0	179
408	269
8	272
4	168
0	0
490	339
70	340
0	8
724	227
33	212
0	20
78	327
0	309
2	316
7	61
9	1715
1	1604
0	798
169	430
94	1717
24	315
3	334
5	116
0	241
0	0
0	0
0	0
0	0
4	0
23	0
12	0
1	0
113	1630
1	1348
1	1717
0	1311
0	18
0	150
0	116
0	14
0	0
0	339
0	147
262	338
0	0
0	0
0	0
0	0
0	0
1461	182
0	181
890	35
0	35
2	74
33	23
2	63
1	31
1	24
1	7
0	6
0	18
0	3
0	8
1	1
0	1
163	19
3	17
1	0
337	279
26	283
0	262
0	14
50	7
0	0
1039	223
3	222
5	171
1083	3
535	4
4	0
0	0
0	19
0	19
850	169
23	0
17	79
0	177
0	2
0	0
458	37
0	4
0	8
0	13
0	20
44	18
0	18
6	86
30	86
0	438
8	421
1	401
4	248
92	247
1	472
80	23
1	23
9	258
0	259
2	239
0	6
0	3
0	0
0	258
1	0
0	0
34	0
16	29
2	29
48	1
0	0
0	0
0	0
0	1
0	0
67	124
2	102
12	42
98	250
1	250
5	16
0	5
0	8
13	121
0	121
152	0
91	0
43	10
0	5
0	3
0	5
9	0
870	158
0	158
0	2785
0	0
0	0
0	0
0	0
0	0
0	8
0	18
0	18
0	18
0	7
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
81	534
3	497
0	498
0	15
0	37
24	0
0	0
0	0
0	0
1	1
0	15
0	15
1411	570
2	461
0	9
21	96
46	0
4	0
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	5
0	5
0	0
0	0
0	0
0	0
7	1086
12	1086
3	3
0	0
0	30
0	5
0	1
149	37
1	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2436	3874
83	3446
20	426
0	2
0	2
528	332
2	9
105	264
18	34
7	79
457	1015
6	156
15	140
86	426
84	374
2	5
6	31
36	104
16	357
0	140
18	120
0	353
1134	57
20	19
29	53
0	0
3	0
144	471
3	298
0	318
0	2
90	40
1	41
0	0
0	1
19	23
2	3
0	23
0	3
1	0
0	0
1	0
0	16
7	2
0	2
0	32
0	18
1	32
0	0
0	0
0	0
1541	181
2	0
1	0
0	1
0	9
0	171
6	45
0	45
105	43
0	0
0	25
4	37
0	0
0	1
3	1
0	0
0	1
0	0
0	0
909	62
10	0
10	0
0	0
928	136
2	127
2	24
11	37
0	14
253	0
150	569
9	0
5	4
0	115
0	124
0	450
0	0
17	646
0	599
0	49
0	53
0	8
19	55
0	646
610	13
0	11
2610	58
2	10
12	4
0	7
7	12
0	28
9	860
6	517
