UniqueCount	AmbigCount
394552	257
357292	684
1341316	174225
4996	545246
28161	76
1454	385258
719	503430
245	43740
293	26755
248532	193297
157221	187
30057	74
623944	461
0	0
0	0
0	0
0	0
0	0
0	0
0	0
423	1220
889	1207
0	1
1	1
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
2	2
0	0
0	0
18	3
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
1	3
0	0
0	1
0	2
0	0
0	0
0	3
0	0
1	5
0	0
2	5
0	0
0	0
0	1
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	5
516	1831
0	0
0	1831
191	65
0	65
2	35
0	0
437	108
62	108
0	3
4	5
0	5
0	0
20	50
0	44
2	46
0	9
1	578
2	570
0	181
2	42
75	578
57	1337
11	1365
14	469
0	454
0	0
0	0
0	0
0	0
262	1
0	1
0	1
0	6
583	5311
2	4137
0	5382
2	4823
9	28
0	68
0	82
1	4
0	0
5	216
0	45
111	216
0	0
0	0
0	0
0	0
0	0
134	4
0	4
3395	89
0	88
2	15
7	3
2	14
11	2522
108	2406
37	135
0	160
0	685
0	143
2	359
1	0
0	0
170	13
2	10
0	0
407	162
1	166
0	162
1	14
34	8
0	0
1266	94
4	93
1	78
125916	95
53	0
0	0
0	0
6	49
0	49
499	33
1	0
22	14
0	38
0	0
0	0
283	7
0	1
0	4
0	5
0	1
8	3
0	3
47	55
1	55
0	220
0	219
0	260
1	149
55	172
0	263
16	7
0	7
0	290
0	290
2	258
0	1
0	1
0	0
0	288
0	0
0	0
31	0
18	84
60	84
6	0
0	0
0	0
0	0
0	0
0	0
66	286
1	228
11	138
4	33
0	33
0	1
0	0
0	2
0	3
0	3
176	0
30	0
10	5
0	2
0	0
0	3
1	0
1488	112
0	112
0	952
0	0
0	1
0	0
0	1
0	0
0	3
0	3
0	3
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	528
1	522
0	522
0	3
1	6
38	0
0	0
0	0
0	0
15	8
0	108
4	107
52	7
0	5
0	0
0	2
1762	2
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	395
0	395
3	0
0	0
0	11
0	0
0	0
150	13
0	13
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
271	617
9	592
0	24
2	0
0	0
284	46
1	0
25	22
9	13
4	33
456	1109
13	320
5	64
52	304
47	293
0	1
8	13
11	33
6	208
0	50
20	68
0	289
1964	45
31	8
33	44
0	0
0	3
544	785
0	466
1	467
0	0
9	2
0	2
0	0
0	0
7	5
0	2
0	5
0	1
0	0
0	0
1	0
0	1
1	3
0	3
0	7
0	3
0	6
0	0
0	0
0	0
209	11
7	0
1	0
0	1
0	1
0	9
0	1
0	1
36	9
0	0
0	4
1	7
0	0
0	0
2	0
0	0
0	0
3	44
0	44
1023	30
0	0
0	0
0	0
757	143
2	139
0	10
45	18
0	19
141	0
43	455
50	0
6	1
0	22
0	23
0	431
0	0
0	19
0	10
0	0
0	1
0	1
0	1
0	19
671	3
0	3
773	5
2	1
0	0
0	0
9	0
0	4
16	294
2	144
0	269
0	6
23	273
0	5
0	12
0	10
3	0
1	0
0	0
0	0
0	0
4	0
0	0
0	12
2	5
1	294
0	0
4	368
0	3
0	13
0	365
716	90
0	3
5	90
2	11
0	0
1	0
0	0
0	0
0	28
0	31
0	26
0	29
0	0
0	18
0	13
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
70	0
0	52
8	237
141	312
229	256
4	254
0	255
0	0
0	0
0	0
2	0
2	1
0	1
314	1
0	0
127	0
447	3
0	3
295	51
7	51
1	0
6	82
0	0
1	0
15	82
0	1
0	82
0	12
8	145
0	113
0	27
0	12
16	0
1	0
162	22
0	3
1	2
0	1
0	3
0	22
0	0
5	858
6	859
0	16
