human_gene,mouse_gene,TPM_human,TPM_mouse
COL19A1,Col19a1,0.35745454618689204,0.0098416179176111
COL1A1,Col1a1,223.63146974957823,33.22204786596206
COL1A2,Col1a2,331.08219477157166,66.47061269267695
COL20A1,Col20a1,0.03669470783084793,38.95787338780051
COL22A1,Col22a1,0.2984149782286207,0.0728670632475707
COL24A1,Col24a1,0.6047800926727973,0.01544040237191936
COL26A1,Col26a1,0.06566271763081157,0.5768330137135598
COL27A1,Col27a1,3.5960720777485604,1.9883861086861232
COL28A1,Col28a1,0.680029179169757,0.1236747066205384
COL2A1,Col2a1,0.01326157272678486,0.01474161499100585
COL3A1,Col3a1,0.18200103129974524,115.66425058987122
COL4A1,Col4a1,42.50334357767952,33.05924177945263
COL4A2,Col4a2,44.6811414950574,35.43493007269954
COL4A3,Col4a3,1.39998874308129,0.5434169707721175
COL4A4,Col4a4,1.6671267859908523,0.7589813882911739
COL4A5,Col4a5,8.87395107184344,4.651510806836009
COL4A6,Col4a6,0.8633106805823401,1.3817584530271028
COL5A1,Col5a1,29.195685940388746,6.694757745829626
COL5A2,Col5a2,35.95736949212809,11.258068044948118
COL5A3,Col5a3,12.814527687499604,5.023352128150868
COL6A1,Col6a1,101.597279854332,41.60242729521484
COL6A2,Col6a2,97.28691774576806,26.256536034298566
COL6A3,Col6a3,126.32849964082708,11.62777563290984
COL6A5,Col6a5,0.00400475460786153,0.5061070043455947
COL6A6,Col6a6,0.7350289720682973,1.5835840765681606
COL7A1,Col7a1,4.188362909373237,7.611884555933863
COL8A1,Col8a1,6.2199214952427395,0.8960949386914424
COL8A2,Col8a2,4.891166330200449,0.6504982642103251
COL9A1,Col9a1,0.210900562478707,0.0109278438463245
COL9A2,Col9a2,5.391092360768116,0.6706982821265626
COL9A3,Col9a3,10.058131803355812,2.225719377587589
COLEC10,Colec10,0.074608513459720735,0.05637100617289628
COLEC11,Colec11,0.25481849060086065,0.2761053454145023
COMP,Comp,0.8802341499538802,0.4526200303222525
COPA,Copa,78.62870575530077,224.67229196557793
CORT,Cort,0.3400182589668546,0.4298234067186305
CP,Cp,22.11071194573353,9.903955504477322
CPA1,Cpa1,0.26357701402172334,208.95292564863487
CPA2,Cpa2,0,34.87238333829426
CPA4,Cpa4,0.3305297933449034,0.01333309873202665
CPA5,Cpa5,0.01633290274374473,0
CPA6,Cpa6,0,0.00642700670168076
CPB1,Cpb1,0,206.37154866152545
CPB2,Cpb2,0.2023263063094147,2.2391935804344443
CPN1,Cpn1,0.0504023145043808,6.928801833947272
CPN2,Cpn2,0,1.2204321996180112
CPQ,Cpq,10.995026227051511,32.456762494970256
CPXM1,Cpxm1,3.785909772708188,5.865552925164362
CPXM2,Cpxm2,2.916557183065438,2.044598283846096
CPZ,Cpz,0.6972259269820166,0.6540127536735135
CRB1,Crb1,0.08606980404946847,0.00258472014574844
CREG1,Creg1,117.61395158771454,191.61873688127324
CREG2,Creg2,0.02176493620809496,0.09585630913471162
CRH,Crh,0,0
CRHBP,Crhbp,0.45250213121715865,0
CRISP2,Crisp2,56.972271130819934,0.05527218776899748
CRISP3,Crisp1,6140.24670506236,109.63495123319076
CRISPLD1,Crispld1,9.482938539525756,0.463627184795552
CRISPLD2,Crispld2,7.894526121101926,13.65404030735206
CRLF1,Crlf1,1.3934195026827696,133.62410705013997
CRP,Crp,0.03606067871217833,3.4926106169760858
CRTAC1,Crtac1,0.45215241353550706,0.04291861182667921
CRTAP,Crtap,14.28607729283591,31.77638996078115
CSF1,Csf1,5.818182734071166,12.401403073781278
CSF2,Csf2,0.16047279287281632,0.02199631376891527
CSF3,Csf3,0.10526820639124496,0.18311431209457257
CSN1S1,Csn1s1,0.04223532424307933,0
CSN2,Csn2,0.4096571333956897,0
CSN3,Csn3,3.2420096404424132,0.3138889833665946
CSPG5,Cspg5,0.0846956153836947,0.5335723293347924
CST11,Cst11,0,0
CST3,Cst3,120.73471500096768,360.9140905139829
CST6,Cst6,0.09656276959984234,0.7259206287984632
CST7,Cst7,2.529973596368879,0.462096526611519
CST8,Cst8,0,0.0112360720101465
CSTL1,Cstl1,0,0.04429923015087454
CTF1,Ctf1,0.6782221007735779,18.496545973964217
CTHRC1,Cthrc1,14.730265382797556,25.15609991192448
CTSB,Ctsb,28.63535126982193,312.098596823673
CTSD,Ctsd,141.28929361242078,648.6794602842176
CX3CL1,Cx3cl1,12.058142956058738,10.91469122057505
CXADR,Cxadr,13.3291589419496,10.73126967635615
CXCL10,Cxcl10,1.0783873101375936,2.0311541915702636
CXCL11,Cxcl11,0.15870301501095965,0.29261197860140103
CXCL12,Cxcl12,14.717522404559851,8.326173373579683
CXCL13,Cxcl13,0.40257154650075,2.5046951017338173
CXCL14,Cxcl14,69.95328923317399,66.35352505359683
CXCL17,Cxcl17,48.466207384421864,266.0258783155715
CXCL9,Cxcl9,1.4064432877658766,0.36299839753793073
CYB5D2,Cyb5d2,5.245480721408604,7.434734121502255
DAND5,Dand5,0.06446553688918163,7.345348679410373
DCN,Dcn,53.337461478683935,176.6477981224805
DEFB109B,Defb48,0.6848357510503263,0.03660941078474375
DEFB110,Defb41,0,0
DEFB113,Defb18,0,0
DEFB115,Defb28,0,0
DEFB116,Defb29,0,0.1304376112715785
DEFB118,Defb21,0,0
DEFB119,Defb19,0,0.02071845902616025
DEFB123,Defb36,0,0.02975329076192975
DEFB124,Defb25,0.22071490194249663,0.103270750593388
DEFB125,Defb26,0,0.01372998593455275
DEFB126,Defb22,0,0.3365588372629003
DEFB128,Defb20,0,0.03769295911528816
DEFB129,Defb23,0,0.1380233959594906
DEFB135,Defb30,0,0.00675595212253289
DEFB136,Defb42,0,0.02145758760760476
DHH,Dhh,0.27892234479490624,0.14939613455228723
DHRS11,Dhrs11,0.17923148184630266,20.53325084737756
DHRS13,Dhrs13,6.334381267310943,6.2759301637240945
DHRSX,Dhrsx,0,61.56011067419009
DIPK2A,Dipk2a,8.609363663656634,9.575413646622986
DIPK2B,Dipk2b,2.6850143519579195,0.11940653868407926
DKK1,Dkk1,0.32824819700633634,0.01242490248401864
DKK2,Dkk2,0.4707515693172053,0.16464957830698151
DKK3,Dkk3,7.978957014543719,19.834145752659072
DKK4,Dkk4,0.07941870433268124,0.04379069953237131
DKKL1,Dkkl1,0.04581066591677707,0.3026055760917541
DMBT1,Dmbt1,1249.3616345866126,17.157558564399007
DMKN,Dmkn,4.466663847460347,0.3805577976603846
DMP1,Dmp1,0.16968891477223022,0.09241587858541651
DNASE1,Dnase1,0.9320905158477116,363.2758214794315
DNASE1L2,Dnase1l2,0.5588635556732523,2.432707409263408
DNASE1L3,Dnase1l3,1.087464766917953,0.44159982314569657
DPP4,Dpp4,42.321923939442264,29.49090756218982
DPP7,Dpp7,74.0972719430473,33.77208319588978
DPT,Dpt,39.1539330246263,15.974752358731592
DRAXIN,Draxin,0.1834071585895153,0.03412383924111727
DSPP,Dspp,0.05906192241941937,0
EBI3,Ebi3,0.47964823730897105,0.9920784748089456
ECM1,Ecm1,3.6663657490967463,16.433236736088524
ECM2,Ecm2,0,2.088261751902824
ECRG4,Ecrg4,2.002123739754,4.430310020833004
EDA,Eda,0.7504140333770103,2.33591255163539
EDDM13,Eddm13,0.3822145695196837,0.1411114666893628
EDIL3,Edil3,7.647758757386094,0.13879739168624744
EDN1,Edn1,8.07038110957121,7.879534601226872
EDN2,Edn2,0.08023229706087033,0.578195233832948
EDN3,Edn3,17.121471004658066,0.4457010417753915
EFEMP1,Efemp1,56.0086490099524,12.539347978563816
EFEMP2,Efemp2,10.197871534375508,6.7990822143472505
EFNA1,Efna1,18.6414412932836,31.507184137220516
EGFL6,Egfl6,0.6354645907185319,1.004979492618975
EGFL7,Egfl7,12.259252657042415,9.852799106547767
EGFL8,Egfl8,0,3.3854738617580917
EGFLAM,Egflam,1.607847008640731,0.9488685205095844
ELN,Eln,22.518976126687633,10.636753343975442
EMC10,Emc10,12.234900196991058,84.49674613272668
EMID1,Emid1,0.36455405229949367,1.5085569624761397
EMILIN1,Emilin1,17.427402670345195,6.382626493948345
EMILIN2,Emilin2,3.854481946806262,5.231473137993386
EMILIN3,Emilin3,0.2916828807189747,0.08689273360215675
ENAM,Enam,0.25644694494624537,0.01805256551054922
ENDOD1,Endod1,16.0714599799402,7.345168486543076
ENDOU,Endou,0.3850478337118263,0.8303209443865087
ENHO,Enho,0.07634434571703567,6.664633508814383
ENPP1,Enpp1,7.067160114129771,14.529611669798236
ENPP2,Enpp2,4.949472239056573,6.738391002149687
ENPP3,Enpp3,19.670110734915767,56.84534493623393
ENTPD5,Entpd5,9.780504240436064,16.076498535532632
ENTPD6,Entpd6,27.522644154233067,21.257076939256443
EPDR1,Epdr1,5.178314075845633,1.237498405664828
EPO,Epo,1.54810932392163,0.00536309802449052
EPYC,Epyc,0,1.089623640220205
EREG,Ereg,0.3031636788863787,0.2619296946430969
ERFE,Erfe,1.4697589004374958,0.12815058335042456
ESM1,Esm1,1.420441841679095,1.829593716950864
F10,F10,1.5961057603131534,4.00766428684195
F11,F11,0.0047879722986979,0.4327099407003748
F12,F12,0.452381225572881,4.061796924339834
F13A1,F13a1,21.277622259164943,7.136294968032721
F13B,F13b,0,0.9776324048172884
F5,F5,9.95592670901264,1.3489194517635343
F7,F7,0.15423014482449637,1.7814404926746554
F8,F8,2.466181140619934,0.435690660658819
F9,F9,0.03339153335915226,0.8721286038911744
FAM180A,Fam180a,0.5034571085282072,0.5856014474857788
FAM20A,Fam20a,14.62609521705079,1.0085924842233989
FAM20C,Fam20c,0.7225368501606146,3.553192640055437
FAM3A,Fam3a,14.414869301437216,46.95872373985106
FAM3B,Fam3b,31.681601371009304,118.77254693509828
FAM3C,Fam3c,6.545042363211266,74.91188726176209
FAM3D,Fam3d,364.21877875438935,29.825088955968624
FAP,Fap,5.409422376545039,3.5791103626553893
FASLG,Fasl,0.3479848874647737,0.11502655569245844
FBLN1,Fbln1,21.91393866525156,5.898047339507707
FBLN2,Fbln2,19.5873076230403,9.07677787346337
FBLN5,Fbln5,10.851519480837425,1.9545091249101791
FBLN7,Fbln7,1.0294959237092387,5.119557306992572
FBN1,Fbn1,20.792488071385247,8.770127131647921
FBN2,Fbn2,2.0015982656716997,0.09575536642405694
FBXO45,Fbxo45,3.4908232280668936,7.784142989848159
FCER2,Fcer2a,1.0313112158951796,0.2897352701976001
FCMR,Fcmr,1.420491131353858,0.5021590145293016
FETUB,Fetub,0,5.1270065961708164
