Geneid,secreted,Reference,Function,Mean_TPM,Mean_TPM_Male,Mean_TPM_Fem,Mous-1B-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-5A-PAR-Fem-L
1700017J07Rik,No_annotation,NA,NA,0.0069695278566637335,0.0104542917849956,0,0,0,0,0.0418171671399824,0,0
1700017L05Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700017M07Rik,No_annotation,NA,NA,0.0084206135205761,0,0.0252618405617283,0,0,0,0,0.0505236811234566,0
1700017N19Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700018A04Rik,No_annotation,NA,NA,0.0091560463999308,0.0137340695998962,0,0,0,0,0.0549362783995848,0,0
1700018A23Rik,No_annotation,NA,NA,0.29833490021565673,0.2299265025687649,0.4351516955094404,0.352658594886446,0.0996852865376145,0.14191865602621,0.325443472824789,0.0208051665062967,0.849498224512584
1700018B08Rik,No_annotation,NA,NA,0.00799281369049775,0.00613649918293235,0.01170544270562855,0,0,0,0.0245459967317294,0,0.0234108854112571
1700018B24Rik,No_annotation,NA,NA,0.057468765065765,0.0547127478619565,0.062980799473382,0,0,0.218850991447826,0,0,0.125961598946764
1700018F24Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700018L02Rik,No_annotation,NA,NA,0.313493907479327,0.34132650384014573,0.2578287147576895,0.27399512692584,0.411891290204538,0.364868653745012,0.314550944485193,0.305654090132603,0.210003339382776
1700019A02Rik,No_annotation,NA,NA,0.041184839883025695,0.06177725982453855,0,0.0580581008116435,0,0.0607464901495367,0.128304448336974,0,0
1700019C18Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
