Geneid,mouse_gene,ortholog_type,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04,adult_SL_01,adult_SL_02,adult_SL_03,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06,Secretome location,Secretome function,Level,Reliability,Cell type
FAM157A,NA,human-specific,0.141200746635247,0.296850007317125,0.15976378191539,0.312462396868531,0.47367554839033,0.468751315596216,0.158443671184125,0.264560180650906,0.291613811438906,0.350845504367758,0.23778379398237,0.205608399399146,0.279236171833521,NA,NA,NA,NA,NA
FAM157A_1,NA,human-specific,0.0605146057008202,0.194487935828461,0.0751829561954776,0.122753084484066,0.162046898133534,0.211397652131627,0.0792218355920623,0.170683987516713,0.174968286863344,0.104305420217442,0.214772459080851,0.18504755945923199,0.232696809861267,NA,NA,NA,NA,NA
FAM157B,NA,human-specific,0.131615167493749,0.85871791435429,0.052559304437875,0.124821650874485,0.348568046360406,0.908128146550176,0.0443062607347802,0.525019782577325,0.244635537669297,0.972245238043063,0.371785843945475,0.555786249383945,0.451151818221432,NA,NA,NA,NA,NA
FAM157C,NA,human-specific,0.866347497639838,0.146544992668162,1.47997375451498,0.399403305347596,3.56910465784224,5.52654271895809,0.396958277759061,1.71049865783399,2.08742082090347,1.01813970155489,2.25115986274357,2.94355916642399,2.26532886872892,NA,NA,NA,NA,NA
FAM161A,Fam161a,one-to-one,0.4421592961244,0.580741187439602,0.387766489723479,0.647505002427621,0.787561242891909,0.557007531100058,0.286018297976725,0.605224304189418,0.592215176944511,0.648008864970885,0.563749668784166,0.636272245683252,0.636087961138818,NA,NA,Not detected,Approved,glandular cells
FAM161B,Fam161b,one-to-one,3.87357294617812,2.60342815820861,2.77520952638596,2.64773668114276,4.0426973912867,3.49862544104005,2.0825041956283,1.66068743318278,1.31908938797862,2.34694254281498,1.91158527932034,1.87765110673623,1.46170088995812,NA,NA,Medium,Approved,glandular cells
FAM162A,Fam162a,one-to-one,5.59222767930984,6.06786059664634,5.61327171740674,6.21265821628066,6.65865473096474,5.24123490797774,5.5353791671598,5.46288307071104,4.33803253560365,6.66821456960692,4.97913413748532,6.32578291275257,5.2658068166966,NA,NA,Not detected,Approved,glandular cells
FAM162B,Fam162b,one-to-one,5.37829421984421,5.86790574808765,16.2246294716801,4.83502470320496,3.65591136996612,0.85772085802951,0.422455044215346,1.99102375263864,1.60364284140775,4.23481659974254,2.35192789025436,1.09641874377266,7.38317214144354,NA,NA,Not detected,Enhanced,glandular cells
FAM163A,Fam163a,one-to-one,0,0.0324567268850204,0,0.07076774859443,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM163B,Fam163b,one-to-one,0.0111651103051159,0,0,0.0247072144473151,0.0275982424862118,0.0203496235570935,0.0175399744782039,0.0472374939703682,0,0,0,0,0,NA,NA,Not detected,Enhanced,glandular cells
FAM167A,Fam167a,one-to-one,0.13356316937275,0.172525055246539,0.090511647824412,0.16121522286554,0.0300132094521036,0.132781827914364,0.0190747989862722,0.123290355281149,0.0877673875082356,0.29680595710011,0.313967394398369,0.259905353244674,0.179289756251806,NA,NA,Low,Approved,glandular cells
FAM167A-AS1,NA,human-specific,0.283878868396032,0,0.105806783074609,0,0,0.0517400003206953,0,0.192166145683711,0.0410395132751275,0.106757474434724,0,0,0,NA,NA,NA,NA,NA
FAM167A-AS1_1,NA,human-specific,0,0.288113211853731,0,0.251277627783332,0,0,0.0891926361763988,0.0480415364209276,0.0410395132751275,0,0.172716827918771,0.115743058876164,0.104793542064528,NA,NA,NA,NA,NA
FAM167A_1,NA,human-specific,0.284577503839173,0.245498927934758,0.159100765689712,0.0629740076192026,0.0351713451208613,0.0129668335504286,0,0.144479304773684,0.215987692712535,0.267550520425006,0.248891466647098,0.391594184224792,0.0393942909360703,NA,NA,NA,NA,NA
FAM167B,Fam167b,one-to-one,1.24546982303256,0.594845778053236,0.614394403513492,1.05380052665418,2.80694817480935,3.33824078098678,0.690560093395307,0.433946465200227,0.317742039422635,0.413276558899365,0.612898521880709,0.597415070524489,0.676123064429,NA,NA,Medium,Uncertain,glandular cells
FAM168A,Fam168a,one-to-one,7.53760131695848,10.1143533080904,7.44263173756873,8.2143284439651,12.9104672157076,13.0694973756509,7.82101577419384,6.76973498783133,6.07662233604496,8.24854869460247,6.41336926318724,6.45004368366366,7.69781025522278,NA,NA,Not detected,Enhanced,glandular cells
FAM168B,Fam168b,one-to-one,13.9413793489726,15.684612814456,9.94445930557522,12.7587585183635,14.8458299745318,12.208326498434,7.30549821888251,9.56750926101654,7.40856486237132,11.7693901853188,9.4620147259375,10.7934038085691,10.5590821091598,NA,NA,Not detected,Enhanced,glandular cells
FAM169A,Fam169a,one-to-one,0.612768217006506,0.900374675820462,0.27270422128589,0.738711839706035,1.78594026178965,1.81694293770524,1.45832194079453,0.750666422108916,0.442930280765593,0.722280598192431,0.605135013292785,0.577982936507627,0.784956952377096,NA,NA,Not detected,Enhanced,glandular cells
FAM169A-AS1,NA,human-specific,0,0,0,0,0.12400251540804,0.091433521897165,0.0788094008731448,0,0.0725239121073114,0,0.11445768097437,0,0,NA,NA,NA,NA,NA
FAM169BP,NA,human-specific,0.0426691238843729,0,0,0.141633423040236,0,0,0.0335158060908854,0.0361050169165889,0,0,0,0,0,NA,NA,NA,NA,NA
FAM170A,Fam170a,one-to-one,0,0,0.0937606156034609,0.167002136231635,0,0.275096216353399,0.0790379995703838,0.170287911548582,0.0727342787849251,0.0473015350831156,0.11478968294964,0,0,NA,NA,Not detected,Enhanced,glandular cells
FAM170B,Fam170b,one-to-one,0,0,0,0,0,0.0894289680224747,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM170B-AS1,NA,human-specific,0.0346899977179952,0.140829737954104,0,0.076765315287808,0.0857477394046599,0,0,0,0,0,0,0,0.0640288542014263,NA,NA,NA,NA,NA
FAM171A1,Fam171a1,one-to-one,8.65166876633747,8.73843450075502,6.49585030388517,8.8965407429225,13.8164391955067,15.9964008037127,8.46465967696818,6.79193471550919,5.01904375722637,7.72927533881764,5.80879603904155,4.69950179726735,5.66468245737198,NA,NA,Medium,Approved,glandular cells
FAM171A2,Fam171a2,one-to-one,1.47214297681701,0.554951983450544,0.725060304627976,0.558462433133493,0.519840796633282,0.325809871676909,0.132153260269851,0.249134466532049,0.136814964231541,0.415218294777795,0.0799711896471426,0.450166471185227,0.194085644745154,NA,NA,NA,NA,NA
FAM171B,Fam171b,one-to-one,64.2712259238654,66.4708499678677,45.5163943274116,55.4006881923528,28.5327061672808,27.2498538768046,15.0624278336742,10.3768880394271,10.8421223853277,12.2012374271417,8.62690568847427,15.0791535448294,11.2282321536265,NA,NA,Not detected,Approved,glandular cells
FAM174A,Fam174a,one-to-one,9.28505515128495,12.6694411096257,9.5650118566979,11.1866184359928,14.7906881352276,17.4871199299501,15.194247408117,8.51138863475305,9.69447892771266,11.7848345737894,11.0629943806915,14.6170144941171,9.42580901998693,NA,NA,Medium,Approved,glandular cells
FAM174A-DT,NA,human-specific,0.283183654840777,0.431111442716643,0.395803741583181,0.313327817501257,0.174995386540122,0.258066450579141,0.444871026153303,0.479238836786723,0.614085125169867,0.532480137792787,0.10768365495752,0.5772980324354,0.392013393069957,NA,NA,NA,NA,NA
FAM174B,Fam174b,one-to-one,44.3349894030292,49.2417344113715,40.7649480802606,47.4034665832547,25.9482406493364,28.3595604829981,21.3884900611608,30.2100825877652,25.8262413529102,33.8418324133494,29.9285298012311,23.192793265449,24.4165331113734,NA,NA,High,Approved,glandular cells
FAM174C,Fam174c,one-to-one,18.9798148434089,24.523799195456,14.3414405523071,24.6178424888488,25.2315187213712,24.7817949582004,14.9082928362064,20.3786675481894,9.1077529484006,15.070105968739,13.1609230248656,16.0133847905141,17.0007647362408,NA,NA,Medium,Uncertain,glandular cells
FAM177A1,Fam177a | Fam177a2,one-to-many (mouse-to-human),9.82336421478339,8.41587857937248,5.74401340847284,5.76454932800393,8.97045711742645,7.81041182255787,8.52828850222519,4.44212782507384,4.93022293815323,6.74909799184337,4.00765909894925,6.10100937259222,7.1020827102184,Secreted to blood,No annotated function,Low,Uncertain,glandular cells
FAM177B,NA,human-specific,0,0.328055961956314,0.150594213381066,0.40873379188184,14.2960457376821,13.6551933358856,23.3764549774283,0.625163474277522,0.216956308781589,0.955097485092553,0.333622238820136,0.917817420951787,0.29830414602994,NA,NA,NA,NA,NA
FAM178B,Fam178b,one-to-one,0.137567737150014,0,0.0640924763303896,0.17758004197444,0.0566739850658691,0.0417886849913348,0,0,0,0,0.191809286259429,0,0.423191369474067,NA,NA,NA,NA,NA
FAM180A,Fam180a,one-to-one,0.162039693505622,0.137047234287761,0.301975606657468,0.239051195913766,0.934580265990844,0.406085491033935,0.169705568559843,0.23994587536665,0.0585639765148375,0.228516680387913,0.318356309615556,0.233986600339961,0.199389191752203,Secreted - unknown location,No annotated function,Medium,Uncertain,glandular cells
FAM180B,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,Secreted in other tissues,No annotated function,NA,NA,NA
FAM180B_1,NA,human-specific,0.0473583586593791,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM181A,Fam181a,one-to-one,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Not detected,Enhanced,glandular cells
FAM181A-AS1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM181A-AS1_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM181A_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM181B,Fam181b,one-to-one,1.36108526078249,2.35015231490287,0.757657438240757,1.77978183215045,0.524317387442506,0.724887291117206,0.305459214135835,0.3290569847491,0.485531423807343,0.565039432842537,0.631835560171129,0.504492293312973,0.358887845205447,NA,NA,Not detected,Enhanced,glandular cells
FAM182A,NA,human-specific,0,0.0964398518566548,0,0,0,0.0123706281338074,0.0213252595201642,0.0804044810300558,0.0196244512706734,0.0893370608799286,0.0206476192248815,0.0415098859166522,0.0501106274321474,NA,NA,NA,NA,NA
FAM182B,NA,human-specific,0.152715872107666,0.119225988786068,0.0437845881873256,0.402933419221478,0.116150002579966,0.0963488864759578,0,0.278325298032249,0.339656520299396,0.320290499408885,0.268023997269817,0.167637339252745,0.292715723575772,NA,NA,NA,NA,NA
FAM184A,Fam184a,one-to-one,3.85167718141894,4.46516876738902,2.80001865207086,4.35352470045717,6.2582102221635,3.94880573876123,3.57312658359311,3.93345108920426,3.32415147321154,3.46513456503346,1.48989445552615,2.3691460292575,3.18688721557709,NA,NA,NA,NA,NA
FAM184B,Fam184b,one-to-one,0.356068747426176,0.3252418890395,0.315193981194031,0.561409157224154,0.330052884544495,0.308262593647909,0.356598888361915,0.263630550772784,0.160861833532865,0.251073198150949,0.270798003229072,0.244985019538117,0.33682101902213,NA,NA,Not detected,Enhanced,glandular cells
FAM185A,Fam185a,one-to-one,2.93635807455471,3.25738074992267,3.00651119652382,3.49448408667433,5.3803330581172,4.68285196800167,3.2987668240969,2.88911208200657,2.28292390898329,3.06562599015914,2.31106505546134,3.95010212523311,3.11951602654587,NA,NA,NA,NA,NA
FAM185BP,NA,human-specific,5.69671526916083,5.17308890496923,4.24653740609556,5.04249262046103,9.46164914779163,9.14422147989876,4.89857983854199,5.02330941497924,4.05999139943528,5.24311146914808,5.45739894657946,3.93222953957186,3.98450950950968,NA,NA,NA,NA,NA
FAM186A,Fam186a,one-to-one,0.143445889943467,0.174702638399301,0.267324374053424,0.581956215138448,0.460945807964402,0.644899345141259,0.33802226487527,0.137562353908801,0.338713160012141,0.332662470647251,0.581833118447247,0.25343821272319,0.361844661923981,NA,NA,NA,NA,NA
FAM186B,Fam186b,one-to-one,0.949160684733359,1.35235081171396,1.27561058521283,1.47431413207313,1.57914805533444,1.1976564557264,0.516148704376761,1.42094756395327,0.91038402534391,1.02965772501368,0.583038573803146,0.800030882886995,1.12863278913327,NA,NA,Not detected,Uncertain,glandular cells
FAM187A,Fam187a,one-to-one,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM187B,Fam187b,one-to-one,0,0,0,0.0642925588675109,0.143631054279162,0,0.0912842557852256,0,0,0.109260999798352,0,0,0,NA,NA,Not detected,Enhanced,glandular cells
FAM193A,Fam193a,one-to-one,11.9891480190475,11.7216420889961,8.08831058801208,11.3305883416052,14.4552105214315,10.2864368038722,5.22266902307577,8.81575969194713,6.03226340508573,8.76149215557782,6.98383595606625,6.04089331103357,7.73061928179008,NA,NA,Not detected,Approved,glandular cells
FAM193B,Fam193b,one-to-one,10.0258565657935,14.1046524158382,7.93638417636676,14.2245523613929,12.7870883276143,12.214582550213,6.46997581955591,11.0025749107577,6.89964478235081,9.53894570492755,8.44727197480886,7.63389725496281,7.95894550974051,NA,NA,High,Approved,glandular cells
FAM193B-DT,NA,human-specific,0.459132322738171,0.465980750583431,0.427817279505351,0.451560678163576,0.504398467086235,0.09297982410572,0.080142206917323,0.0863334669211376,0.221251258333261,0.191849461410637,0.23278672468758,0.571991984343162,0.28248023912394,NA,NA,NA,NA,NA
FAM197Y2,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y2_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y3,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y3_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y4,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y4_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y5,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y5_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y6,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y6_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y7,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y7_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y8,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y8_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y9,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM197Y9_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM199X,Fam199x,one-to-one,13.5178042735579,14.8429319091593,9.39235929350327,12.0490376830001,15.4610659972081,16.0587698803113,10.9785155263938,9.67149851253009,8.58715481817508,11.7528637496157,9.04171137857738,12.0907580525175,10.8223630852845,NA,NA,Low,Approved,glandular cells
FAM200A,NA,human-specific,1.44100981374294,1.71743582870858,1.57677913313625,2.47205378880327,2.30381693141331,1.87943973725891,1.1007336651297,1.47661813849873,1.53852818612331,2.00111271296079,1.2869509982728,1.61705051006105,1.89109611303755,NA,NA,NA,NA,NA
FAM200B,NA,human-specific,2.60977992091399,2.87962041341338,2.469192323071,2.35449173047096,5.4750196263392,3.58574969815115,3.15374425369095,2.14035053408654,1.82839581539292,2.42846482595794,3.02299427198454,3.31495354562515,3.45834860655852,NA,NA,NA,NA,NA
FAM200C,NA,human-specific,3.10548903929311,4.49560579173405,1.95155141148404,3.46269638702812,5.50427890002154,4.93612529083108,3.40368012723121,4.44069158098176,3.96747572195105,5.25089712563186,3.66169263908291,3.33719126314148,4.70996429240194,NA,NA,NA,NA,NA
FAM201A,NA,human-specific,1.2425071395238,1.05764678994994,0.0746943321300824,1.15303188762739,1.33748640319227,1.78976761363523,1.13338025727098,1.66183195714171,1.62242401643185,0.678289256980414,0.944953621493198,0.735379642703672,1.47958068634145,NA,NA,NA,NA,NA
FAM201B,NA,human-specific,0,0.174186441501674,0.0399801759174931,0,0.212115620048633,0.0782019547209519,0,0.145223889935371,0,0,0,0,0.0791946248626176,NA,NA,NA,NA,NA
FAM204A,Fam204a,one-to-one,3.69635493654748,6.18797333434697,3.5125838743883,3.72195468062099,4.98533368631744,4.60273063036096,3.36427835211494,3.55384811120331,3.0005350354935,3.69583994159349,3.5622876187568,4.3358377594646,3.16760082095851,NA,NA,High,Approved,glandular cells
FAM209A,Fam209,one-to-many (mouse-to-human),0.176689292281809,0.418424518539357,0.768311733803233,0.586492222063049,0.509536651810373,0,0,0.348851699952984,0.0851447966421152,0.110745020169128,0.179168050693327,0.360198687470304,1.35884665113384,NA,NA,NA,NA,NA
FAM209B,Fam209,one-to-many (mouse-to-human),0.199942349959626,0.608774083375087,0.186305315442612,0.663677077416208,0,0,0,0,0.144525317643244,0.469948248412222,0,0,0.184521193664053,NA,NA,Not detected,Enhanced,glandular cells
FAM20A,Fam20a,one-to-one,46.8425446892674,63.6312709306957,42.3505801755771,41.9642241055804,20.7678840182305,19.4310065535584,3.67939507936347,33.1767965589363,26.9837283066614,35.6161804267842,33.5746662027105,25.5737053150393,21.2783787768116,Secreted in other tissues,Other,Medium,Approved,glandular cells
FAM20B,Fam20b,one-to-one,12.022526284937,14.2686541907666,10.0761903700167,13.5794240039805,19.5829478627814,18.1015123897044,12.4544335621885,8.05363460376244,7.59614271533961,14.9685340257415,8.90321225064724,10.9003401054491,10.7334509946827,NA,NA,Medium,Approved,glandular cells
FAM20C,Fam20c,one-to-one,1.96476019676447,3.3850496482959,1.74144898044265,0.890770339021394,1.72940598882171,0.393035311180416,0.0451692504797179,0.624453699128438,0.374100760049609,0.297354739194273,0.867389683737115,0.625226768102436,0.999483426545265,Secreted in other tissues,Enzyme,NA,NA,NA
FAM20C_1,NA,human-specific,0.929667019932458,0.797626641265126,0.517969440336788,0.509011622297939,0.0829167254914518,0.00873411802623147,0,0.275732802212557,0.110844669644328,0.243290241158951,0.233247646046955,0.117230019019207,0.813738718957207,NA,NA,NA,NA,NA
FAM20C_2,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM20C_3,NA,human-specific,2.99517319291961,3.48835161245126,2.15035625587654,1.62983684262862,0.606848828058457,0.178984516325236,0.0771361651858169,0.540118788098271,0.532380947157175,0.830940342415496,0.85887812552813,0.950927933824057,1.49536602168936,NA,NA,NA,NA,NA
FAM210A,Fam210a,one-to-one,1.77501656844024,2.01036147987875,1.66593701886235,2.1632050285033,3.35424045502099,2.81318266482267,1.5255843170691,1.76316179385104,1.93386342718183,2.35810517084264,1.62383917208837,2.29436903417387,2.32659536957352,NA,NA,Not detected,Uncertain,glandular cells
FAM210B,Fam210b,one-to-one,32.8898806619894,33.4276143988816,29.2181871506835,29.0664786041215,39.902697613819,42.3978036909792,27.3122065462197,24.4103759032193,21.2891066828781,28.1486256972968,25.5787435103647,23.69927284309,24.5226010065054,NA,NA,Medium,Approved,glandular cells
FAM215A,NA,human-specific,0,0,0,0,0,0.162118667671512,0.419205390029074,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM216A,Fam216a,one-to-one,1.89175175012925,2.8319545123695,1.80679326707705,2.25010808273738,4.20847800759067,2.71523903523452,1.89456832712526,2.56116733497472,1.5725379142614,2.89016571041245,2.66162871762758,2.69956680470814,2.53147480823635,NA,NA,Not detected,Enhanced,glandular cells
FAM216B,Fam216b,one-to-one,0,0,0,0.0468939006034258,2.0952410361554,0,0.0332905929772631,0,0,0,0,0,0.0782270668313089,NA,NA,NA,NA,NA
FAM217A,Fam217a,one-to-one,0,0.17381022888504,0.039893825645533,0.0473713762960864,0.0264571858699969,0,0,0.0724551157128955,0.0154737072577,0.0805045564697518,0.081402330961408,0,0.118535367234976,NA,NA,NA,NA,NA
FAM217B,Fam217b,one-to-one,2.65230111242809,2.46531997743274,1.92084165026458,2.84746438236381,6.08542813715887,6.35373862378754,3.55816838433081,2.47759404313424,1.7843023508279101,2.59236403193025,2.02711831162462,2.74364058280355,1.92668202460764,NA,NA,Medium,Approved,glandular cells
FAM218A,NA,human-specific,0.444743560487118,0.386894884489295,0.325607778866506,0.246042677204513,0.510403210742023,0.173698572505191,0.199621614299559,0.537607669472286,0.482214280982749,0.47786679032686,0.289917532577938,0.291424487527485,0.469075854955504,NA,NA,NA,NA,NA
FAM219A,Fam219a,one-to-one,3.5213440756264,3.61250493791733,2.44757649802055,4.52799527760733,7.05742711149464,5.30788526746728,2.07820065783961,4.09095100318762,2.27017752034677,3.38223494931344,2.57672658035525,2.36700112338739,2.37143904449727,NA,NA,Low,Uncertain,glandular cells
FAM219B,Fam219b,one-to-one,3.79410225952767,4.01680359165682,3.41054993283556,3.52300610585265,5.31441061289872,5.03044178112611,3.93853487822727,3.525175230921,3.44158080015138,3.49714866392968,2.86286568841598,3.0483638866911,3.21311427903362,NA,NA,Not detected,Approved,glandular cells
FAM21EP,NA,human-specific,0.350564974642119,0.58220837923148006,0.326654749216559,1.02259721788995,0.512044378622223,0.23234278508733,0.150197613331501,0.0809004467244468,0.253400614351982,0.449440630773655,0.266612264685821,0.64969231946106,0.38234961167595,NA,NA,NA,NA,NA
FAM220A,Fam220a,one-to-one,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM221A,Fam221a,one-to-one,8.60427523222832,9.2865514384358,6.37205560836598,9.55570097751983,9.12632117680323,9.85990582696289,8.04463096922985,4.59113466847623,3.82915181011752,5.61432667265556,5.24964046727196,7.33042943545921,7.11102499229168,NA,NA,Medium,Enhanced,glandular cells
FAM221B,Fam221b,one-to-one,0.28995586669325,0.326978727546096,0.105069795962411,0.605995059156135,0.517632046557037,1.1156715369825,0.480816026641195,0.558852346821759,0.197946331269445,0.424055461488103,0.281772647172335,0.311971481424052,0.327057068128948,NA,NA,Not detected,Enhanced,glandular cells
FAM222A,Fam222a,one-to-one,1.84728647200456,3.64604686835952,1.60019664501451,1.83850567788569,1.18169884381589,1.22662706138935,0.627069341788206,2.38785848032346,2.50952725088373,1.99858162502437,2.18148009059648,1.42876242373211,1.73050957301152,NA,NA,NA,NA,NA
FAM222A-AS1,NA,human-specific,2.71764959081068,2.75818611200433,2.90468874871528,2.29942188650116,0.592726309248801,0.582730694856125,0.188352652202003,1.89376637117334,1.15553652585728,2.78049104210347,1.82367480169993,2.1997848413365,1.91791498760033,NA,NA,NA,NA,NA
FAM222B,Fam222b,one-to-one,6.03603380791489,6.14352060476446,4.03799281287985,5.75573376491806,5.10086936599786,4.59955714339313,1.84379716100283,4.90374948064144,3.24432381782023,4.15511362946125,3.70120025603154,3.02367803888971,2.93601140841836,NA,NA,Medium,Approved,glandular cells
FAM223A,NA,human-specific,0.0973071464740397,0,0,0.10766523883283,0,0,0,0,0,0,0,0.198370291650313,0,NA,NA,NA,NA,NA
FAM223B,NA,human-specific,0.0973071464740397,0,0.181340657667844,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM224A,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0.614947904115969,0,NA,NA,NA,NA,NA
FAM224B,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0.153071447994235,0,NA,NA,NA,NA,NA
FAM225A,NA,human-specific,0.263074784486692,0.279135123487106,0.233989457709464,0.211693389280408,0.310358932695253,0.174357202045887,0.30996055208975,1.04219166204007,0.881649274847466,1.36033899386997,1.96436367471629,1.0604194727129,0.827673916771281,NA,NA,NA,NA,NA
FAM225B,NA,human-specific,0.179245596200457,0.218303072956757,0.155885501622495,0.343764760158975,0.251069853578922,0.141567627470645,0.356678371812543,0.808911574321372,0.570085915374713,0.516797377964581,1.54496184257,0.876983921129904,0.771963450585574,NA,NA,NA,NA,NA
FAM226A,NA,human-specific,0,0.0348071522377913,0,0,0,0,0.0269385569469993,0.116078610986403,0.0495801139122154,0.0322436069597708,0,0,0.063300893921331,NA,NA,NA,NA,NA
FAM226B,NA,human-specific,0,0,0,0,0,0.0625074447769546,0,0,0,0,0,0,0.063300893921331,NA,NA,NA,NA,NA
FAM227A,Fam227a,one-to-one,0.169378392613685,0.238022092316795,0.169966426745579,0.533392801060826,0.668268767191246,0.480875935374935,0.266087177145215,0.374841268585296,0.23544734846106,0.306238576899608,0.351766606194565,0.305452996504552,0.595197799618893,NA,NA,NA,NA,NA
FAM227B,Fam227b,one-to-one,0.567213711533304,0.433303224332436,0.403499103912762,0.593850621539897,3.61443813850243,1.43955049197832,0.864722823351257,0.5934927795027,0.681132175889482,0.576282018056477,0.491678523009413,0.699388027735075,0.911843381005764,NA,NA,Low,Uncertain,glandular cells
FAM228A,Fam228a,one-to-one,0.950931954988903,0.57906964619286,0.425315424069647,0.462948721582175,0.188043288168114,0.381298840082668,0.0298775771402301,0.675900168658906,0.329936086988196,0.107284238288843,0.318209923366794,0.504028024481016,0.210621230925744,NA,NA,NA,NA,NA
FAM228B,Fam228b,one-to-one,5.17761159970077,6.81027389509396,3.47362089628225,5.63709479426889,6.14312162899056,5.43557276204902,3.77409986963489,4.24090606463952,4.16172516172335,5.29619050485244,5.35525281072322,4.72867403284399,6.49845087417461,NA,NA,Not detected,Uncertain,glandular cells
FAM229A,Fam229a,one-to-one,2.7280125729348,3.4421721285275,1.64883173964513,3.0184024077034,2.55147364859774,2.48604928214656,1.50575368575799,4.17997104455582,2.8779122231659,2.14887707042307,3.14010573011088,3.3818867202977,2.58564979771966,NA,NA,NA,NA,NA
FAM229B,Fam229b,one-to-one,1.27826726205078,1.1593196773956,1.59655840881652,1.77544241551575,3.563018571891,2.60241452024634,2.09356200273242,1.1736748854665,1.23852135201841,1.89217265742517,1.75814356290894,2.1068775703542,1.55616972186924,NA,NA,NA,NA,NA
FAM230A,NA,human-specific,0,0.0425982268463713,0,0.0696599957239637,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230B,NA,human-specific,0.0400577340854448,0,0,0,0,0,0,0,0,0.0188304898613211,0,0,0,NA,NA,NA,NA,NA
FAM230C,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230C_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230D,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230E,NA,human-specific,0,0,0,0.0397541767414852,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230F,NA,human-specific,0,0,0,0.0223414770919115,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230G,NA,human-specific,0,0,0,0.0719450002697357,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230H,NA,human-specific,0,0,0,0.0247151691203503,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230I,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230I_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
FAM230J,NA,human-specific,0,0,0,0.0726944273558788,0,0,0,0.013898380091471,0,0,0,0,0,NA,NA,NA,NA,NA
