UniqueCount	AmbigCount
60576	54
32757	97
192562	22095
814	95038
5111	21
270	53121
105	96516
43	8128
43	4232
34077	27694
29234	58
4058	26
110530	134
0	0
0	0
0	0
0	0
0	0
0	0
6	18
658	2174
1004	2163
0	4
8	5
14	4
0	0
0	0
16	26
0	3
0	0
0	0
0	4
0	0
0	0
0	3
0	0
0	0
0	4
0	0
0	0
0	3
0	0
0	0
19	13
0	0
0	0
255	48
0	0
0	9
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
2	5
0	0
0	0
0	2
0	0
0	0
0	3
0	0
4	16
0	0
5	16
0	6
0	6
0	1
1	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	11
0	5
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	977
457	976
3	55
0	0
0	55
267	240
9	244
11	138
1	0
594	311
70	313
0	7
133	54
3	51
1	5
71	233
0	215
8	227
8	28
3	2053
0	1647
0	882
29	472
47	2058
58	881
24	947
25	259
1	676
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
391	4124
9	3419
0	4637
1	3219
10	41
2	330
0	351
2	13
0	0
5	406
0	166
327	404
0	0
0	0
0	0
0	0
0	0
282	40
0	40
1791	185
0	184
6	155
47	47
3	123
2	15
3	14
0	2
0	1
0	7
0	1
0	4
0	0
0	0
182	16
2	16
0	0
208	253
23	254
0	242
2	17
41	8
0	2
2350	468
4	464
2	326
356	0
328	0
13	5
0	5
1	9
0	9
1074	263
22	0
9	92
0	269
0	0
0	0
928	67
0	2
0	5
0	9
0	56
37	10
0	10
3	19
11	19
0	500
13	491
0	481
1	266
101	262
2	561
154	36
3	36
5	829
0	831
10	769
1	24
0	5
0	1
0	822
0	0
0	0
0	0
141	317
36	317
13	0
0	0
0	0
0	0
0	0
0	0
122	145
4	127
6	34
774	2201
7	2200
25	133
0	30
2	63
0	2
0	2
643	0
879	0
775	264
0	129
0	39
0	127
20	0
1258	354
0	353
0	1336
0	0
0	0
0	0
0	0
0	0
0	10
0	12
0	11
0	11
0	1
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
188	1168
3	1112
2	1120
0	12
0	48
1040	2
1	2
0	0
0	0
0	2
0	24
0	24
511	217
2	162
0	4
4	51
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
15	1603
40	1600
4	3
0	0
0	55
1	3
0	0
192	60
2	57
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2512	2948
37	2579
17	370
0	7
0	7
386	290
4	6
87	254
20	33
3	52
465	761
16	66
14	98
156	399
112	324
2	11
15	43
37	119
32	329
0	130
20	127
0	324
1568	193
29	47
22	179
0	0
1	2
560	2173
1	1282
8	1573
0	0
36	21
0	21
0	1
6	4
364	253
5	78
28	262
5	67
5	14
0	0
17	0
1	99
4	8
0	8
11	430
0	218
17	436
0	0
0	0
0	0
1495	121
1	1
1	0
0	1
0	15
0	104
0	0
0	0
164	61
0	0
0	37
11	48
0	0
2	8
14	8
0	0
0	8
0	3
0	3
1717	82
0	0
0	0
0	0
1409	212
4	182
0	44
11	70
0	35
1221	0
109	266
10	0
7	1
0	51
0	53
0	215
0	0
5	100
0	96
0	6
0	2
0	6
2	17
0	100
858	22
0	22
407	6
0	2
0	1
0	2
1	2
0	0
4	707
19	427
2	489
3	58
35	563
0	26
0	96
16	82
121	0
19	1
0	1
0	0
0	0
30	0
18	0
0	727
5	390
128	2829
5	4
41	3222
1	20
0	433
7	3478
919	799
0	58
40	798
11	68
3	0
13	4
0	4
1	1
0	917
0	1252
20	877
2	1251
0	7
0	674
0	705
0	303
70	15
0	20
0	2
0	3
1	7
0	8
0	0
0	0
0	0
0	0
127	0
4	234
30	723
188	1129
645	1145
9	961
8	966
0	0
0	0
0	0
45	0
24	23
3	11
580	17
2	4
346	0
1253	7
0	7
556	209
14	209
46	4
48	209
2	7
5	4
94	184
0	36
0	183
1	40
16	171
1	105
4	57
0	30
158	0
0	0
974	354
0	75
7	6
0	45
0	68
0	331
0	0
2	690
11	690
0	19
0	47
0	59
1	9
1	4
0	690
0	0
0	0
0	0
0	0
0	6
0	2
0	5
0	5
0	0
0	6
703	742
0	633
5	698
1	17
0	36
2	49
0	20
1	820
65	823
0	20
0	22
0	7
7	19
0	3
0	1
2624	770
185	760
10	138
3	109
8	6
1	48
28	183
0	27
14	631
24	630
33	612
15	122
12	3
2	3
0	3
6	0
357	173
4	257
227	155
410	42
5	23
1905	2499
31	2480
6	2458
0	1540
2	815
11	808
0	0
10	54
122	54
0	668
3	668
88	1730
1413	2623
37	363
0	124
4	426
0	140
1	15
0	36
242	303
27	11
113	301
23	92
0	92
0	0
563	2126
1	1680
9	576
56	736
0	175
0	113
1	223
8116	610
2	42
0	170
0	52
3	46
1	70
2	30
2	213
75	51
0	51
0	3
125	0
2	0
0	4
0	76
0	51
0	52
0	14
0	1
2	0
0	0
0	0
1	1
34	78
50	43
12	38
2	6
2	0
0	0
0	0
0	7
0	4
0	4
3	7
0	66
3	34
0	2
0	40
0	2
0	1
1822	567
19	10
2	18
0	63
0	80
1	43
0	72
0	66
16	14
0	24
14	116
0	126
0	2
41	60
0	171
0	47
1	28
0	32
0	15
0	10
0	9
0	0
0	3
0	2
0	4
2	7
4	4
430	133
0	40
1	93
0	31
0	25
1	0
0	0
19	11
0	3
0	8
0	0
0	0
0	0
0	0
179	580
4	578
15	31
695	4392
1	4267
0	68
0	617
0	277
0	351
0	141
0	127
406	17197
115	17047
340	14346
32	384
3	4
0	4
0	1443
0	1490
2	1490
3	1071
12	1032
0	527
2	15
0	0
1	56
10	1504
2328	378
17	375
5	202
5	676
1	453
3	526
0	616
13	391
14	435
2	330
2	117
2	67
0	0
0	0
0	0
0	6
47	95
0	72
0	0
37	51
4	23
0	40
0	0
0	42
0	23
0	29
0	72
20	0
2	0
0	0
0	2
3	87
2	87
0	0
0	0
0	0
0	4289
0	1239
2	882
0	4289
3	3775
0	0
0	0
0	0
3	485
0	9
1301	952
61	466
1	927
3	845
660	0
0	0
485	167
0	44
10	130
2765	576
0	563
28	0
14	79
0	68
0	0
6	57
0	40
0	44
5	13
2	337
1107	1655
0	1102
8	566
2	513
127	525
35	341
3	194
15	15
0	0
0	0
0	0
0	0
36	558
20	511
1	399
19	372
0	393
1	392
4	159
0	54
0	582
2660	628
1	61
17	566
0	26
0	26
27	26
22	135
43	44
0	29
0	105
0	18
1	104
0	0
0	12
0	13
0	127
0	0
0	182
0	182
0	182
3	176
6	283
3	216
11	186
0	216
1	26
419	45
13	40
10	32
1088	268
0	11
5	163
20	60
1	3
4	32
730	458
76	437
12	35
0	38
3	46
0	38
6	1
0	1
1	0
901	27
2	27
0	4
0	4
285	791
0	73
1	539
0	71
0	259
0	212
0	90
0	0
0	0
0	0
0	0
0	0
0	0
20	180
1	179
0	4
1	12
333	0
28	755
4	1093
7	25
55	2026
3	746
16	1034
10	1686
1	1318
1	500
6	562
662	79
32	31
0	20
2	20
5	90
0	20
2	373
0	1
2	43
0	0
27	508
0	377
