UniqueCount	AmbigCount
161963	253
133790	522
581627	63591
1698	208662
15157	67
487	136213
258	207216
73	17832
153	13703
86575	76983
76085	206
11252	66
261304	474
0	0
0	0
0	0
0	0
0	0
0	0
0	2
226	738
497	732
0	0
1	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	6
0	1
0	2
0	4
0	0
0	0
0	5
0	0
2	8
0	0
0	8
0	3
0	2
0	0
0	3
0	3
0	3
0	3
0	3
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	3
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
1	10
270	2599
1	8
0	2591
142	91
3	95
3	47
0	0
288	235
46	236
0	5
1	3
0	3
0	1
9	39
0	38
0	38
1	3
18	624
29	569
0	309
1	138
23	618
98	1119
21	1164
5	405
0	805
0	0
0	0
0	0
0	0
355	16
0	12
0	11
0	2
858	11169
13	8766
1	12343
4	8788
4	115
0	932
0	738
0	41
0	0
3	279
0	96
199	279
0	0
0	0
0	0
0	0
0	0
158	11
0	11
1841	152
2	149
1	26
13	16
1	15
154	5489
194	4422
16	1218
0	1023
3	2650
0	660
3	813
0	0
0	0
245	9
0	9
1	0
133	143
11	160
0	153
0	12
17	2
0	1
1976	308
4	301
6	196
150103	292
56	0
0	0
0	0
7	64
0	64
852	168
1	0
10	60
0	174
0	0
0	0
258	17
0	1
0	7
0	7
0	9
5	3
0	3
118	364
75	364
0	225
1	207
0	191
0	123
14	120
0	233
17	3
0	3
3	498
0	499
12	468
0	5
0	1
0	1
0	499
0	0
0	0
41	0
129	244
21	244
2	0
0	0
0	0
0	0
0	0
0	0
150	223
0	196
2	63
7	23
0	23
1	2
0	2
0	1
0	4
0	4
152	0
20	0
11	5
0	4
0	0
0	1
0	0
2000	371
0	370
0	1610
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
71	606
2	583
0	585
0	4
0	21
70	1
0	1
0	0
0	0
5	34
0	158
2	147
51	11
0	8
0	0
0	3
2044	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	496
6	496
0	0
0	0
0	54
0	4
0	3
259	64
1	57
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
807	1168
4	1023
1	145
0	0
0	0
239	128
0	2
9	108
3	9
3	24
459	746
5	104
6	89
108	281
23	204
0	0
7	37
7	29
29	224
0	76
7	80
0	241
1233	62
13	15
10	55
0	0
2	2
284	842
11	584
0	507
0	0
6	1
0	1
0	0
0	0
8	6
0	2
0	6
0	2
0	0
0	0
0	0
0	2
3	2
0	2
0	6
0	3
0	6
0	0
0	0
0	0
163	13
0	0
3	0
0	0
0	1
0	12
0	0
0	0
81	19
0	0
0	9
2	18
0	0
0	0
1	0
0	0
0	0
23	37
0	37
1458	59
0	0
0	0
0	0
826	129
0	116
0	17
6	34
0	16
495	0
195	474
9	0
7	1
0	73
