UniqueCount	AmbigCount
43938	38
32811	136
171507	23979
176	68315
6549	17
73	44947
58	63923
65	5749
63	5993
30743	24502
31051	60
5364	27
98427	118
0	0
0	0
0	0
0	0
0	0
0	0
9	78
608	2270
853	2261
0	10
61	27
86	40
0	0
0	0
27	35
1	9
0	0
0	0
0	10
0	0
0	0
1	9
0	0
0	0
0	9
0	0
0	0
0	8
0	0
0	1
34	30
0	2
0	0
799	144
0	0
0	42
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	2
0	2
0	2
0	2
0	0
0	1
1	0
1	8
0	0
0	8
0	3
0	3
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	6
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	193
78	193
2	28
0	0
0	28
170	156
8	158
1	115
0	0
156	161
18	160
0	1
128	77
10	75
2	4
14	64
0	57
1	62
4	9
4	797
0	651
0	284
6	150
40	797
47	877
16	934
21	298
0	712
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
174	2377
2	1988
0	2618
0	1927
14	21
0	283
0	212
0	26
0	0
5	203
0	84
148	203
0	0
0	0
0	0
0	0
0	0
115	12
0	12
1897	240
4	239
2	28
15	8
0	23
0	30
1	27
0	6
0	8
0	20
0	4
0	8
0	1
0	1
61	6
1	6
0	0
88	99
9	99
0	94
0	6
38	0
0	0
2849	411
5	409
0	271
793	1
508	1
0	3
0	3
1	10
0	10
558	169
18	0
0	63
0	171
0	0
0	0
449	44
0	4
0	1
0	5
0	35
45	21
0	21
2	7
6	7
0	174
3	167
0	147
2	85
46	87
3	182
790	263
19	262
8	781
1	783
11	703
0	16
0	10
0	5
2	786
0	1
0	1
32	1
134	213
2	213
3	0
0	0
0	0
0	0
0	0
0	0
37	58
1	51
2	14
227	615
3	615
1	42
0	18
0	22
0	0
0	0
148	2
147	0
149	47
0	22
0	10
0	23
4	0
639	139
0	138
3	1176
0	0
0	0
0	0
0	0
0	0
0	14
0	13
0	13
0	12
0	1
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
86	542
2	516
1	519
0	4
1	25
384	4
0	4
0	0
0	0
0	2
0	3
0	2
320	154
0	121
0	2
1	31
22	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	589
7	589
0	3
0	0
0	14
0	1
0	0
58	17
0	16
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
589	920
25	818
2	102
0	0
0	0
183	158
0	5
58	132
6	16
6	30
186	377
9	53
14	66
53	228
59	229
1	9
3	36
13	108
15	191
1	95
9	88
0	178
853	83
13	32
14	78
0	0
4	2
210	1015
2	549
2	793
0	1
121	83
0	84
0	1
0	5
233	204
7	57
20	221
3	49
4	23
0	0
5	0
0	95
6	2
2	2
2	272
0	149
7	275
0	0
0	0
0	0
335	59
6	0
1	0
0	2
0	7
0	50
0	0
0	0
91	51
0	0
0	25
10	47
0	0
0	2
1	2
0	0
0	1
2	0
0	0
825	52
0	0
1	0
0	0
942	175
4	150
0	33
0	55
0	33
593	0
90	537
2	0
2	2
1	107
0	114
0	431
0	0
14	285
0	277
0	23
0	35
0	11
15	59
0	285
459	13
0	13
300	5
0	3
