"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000022684","Bfar",1095.2360210335,-0.085651455547056,0.215241568751277,-0.397931756602419,0.690680490568319,0.924526364037641
"ENSMUSG00000030609","Aen",366.489079467332,0.106850655736809,0.268650528917707,0.39773104548601,0.690828450333005,0.924644556806366
"ENSMUSG00000024989","Cep55",3.24877618572731,0.253450248738506,0.63913368583577,0.396552793813519,0.691697269257895,0.924774868640568
"ENSMUSG00000025139","Tollip",1191.19151073068,-0.0531877835731391,0.133828050484205,-0.397433747115793,0.691047633774451,0.924774868640568
"ENSMUSG00000029376","Mthfd2l",58.1648713832442,-0.117462808940444,0.29615836942779,-0.396621608794629,0.691646515309642,0.924774868640568
"ENSMUSG00000030849","Fgfr2",704.243705153492,0.0961927154516189,0.242509421404414,0.396655581026708,0.691621459867698,0.924774868640568
"ENSMUSG00000031902","Nfatc3",612.722912649903,-0.0380411228372473,0.0957513320415799,-0.397290795085002,0.691153034485719,0.924774868640568
"ENSMUSG00000032372","Plscr2",300.703587008479,-0.150657249019746,0.380133317688045,-0.396327398861107,0.691863517229406,0.924774868640568
"ENSMUSG00000034235","Usp54",86.930713589224,-0.067607422950413,0.170247175821597,-0.397113330216174,0.691283890366933,0.924774868640568
"ENSMUSG00000034520","Gjc1",8.66263692449877,-0.179507944817464,0.452384303792656,-0.396804096235265,0.691511929840607,0.924774868640568
"ENSMUSG00000035949","Fbxw2",775.812939856846,0.0396826879909568,0.0998668792502316,0.397355842987001,0.691105072933735,0.924774868640568
"ENSMUSG00000036990","Otud4",545.410779688538,-0.0707965314156623,0.178305228325734,-0.397052470532883,0.691328768119026,0.924774868640568
"ENSMUSG00000044986","Tst",4529.17290869201,0.0760649436922181,0.191903277725638,0.396371258447015,0.691831165885788,0.924774868640568
"ENSMUSG00000060032","H2aj",2247.25657259073,0.0911987548228163,0.230062639108708,0.396408365896053,0.691803795436512,0.924774868640568
"ENSMUSG00000070867","Trabd2b",5.04472306757067,0.25871509572436,0.651551559218008,0.397075399581378,0.691311860178537,0.924774868640568
