"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000022836","Mylk",1866.61731603385,1.18751565295793,0.132277986143396,8.97742464623409,2.77178379159486e-19,4.26801908023863e-17
"ENSMUSG00000046070","Igfals",524.051594846674,3.47793104982418,0.388295155425014,8.95692619707646,3.33855006667639e-19,5.09223372434188e-17
"ENSMUSG00000028293","Slc35a1",743.398294456472,-1.04756753458909,0.118268705148527,-8.85752095851151,8.18134349624748e-19,1.23622394062925e-16
"ENSMUSG00000019998","Stx7",3604.58769248191,1.38410509794128,0.156722703396604,8.8315545096147,1.03230867855773e-18,1.54540432545569e-16
"ENSMUSG00000026888","Grb14",83.9931017117613,2.01454677811107,0.228329211790537,8.82299186474291,1.1144144622504e-18,1.65301403905179e-16
"ENSMUSG00000038782","1700028J19Rik",163.00526746596,2.27937268935484,0.260375325743292,8.75418084585369,2.05591209705846e-18,3.02181698047646e-16
"ENSMUSG00000031562","Dctd",161.860185125048,-1.26804548747335,0.145741224137607,-8.70066444807734,3.29946539963825e-18,4.80592401633795e-16
"ENSMUSG00000006958","Chrd",163.101644588637,2.04220162608601,0.234941087275843,8.69239880416605,3.54865878282466e-18,5.12274242863474e-16
"ENSMUSG00000026547","Tagln2",1625.17842777522,1.57394128823743,0.181207221391877,8.68586404089076,3.75874259573165e-18,5.37799560068931e-16
"ENSMUSG00000047694","Yipf6",2460.66053924627,-0.835663608477724,0.0964452528828931,-8.66464220372167,4.52933205160337e-18,6.42370531669502e-16
"ENSMUSG00000034258","Flvcr2",63.3841383238966,-2.21033190097313,0.255538657543282,-8.64969677082519,5.16364499167875e-18,7.25963584569235e-16
"ENSMUSG00000050447","Lypd6",173.700109425086,1.82469542125078,0.211331522505137,8.63427944691226,5.90983668973948e-18,8.23708962066447e-16
"ENSMUSG00000022353","Mtss1",423.879545483121,1.27979325641676,0.148408640118296,8.62344170391049,6.49712575533602e-18,8.97825036002331e-16
"ENSMUSG00000029832","Nfe2l3",412.909933082006,2.45269476083684,0.284984515793555,8.60641412045554,7.53815773581764e-18,1.03285537519237e-15
"ENSMUSG00000018830","Myh11",3752.74343819698,1.46047954899895,0.17016379232876,8.5827867903724,9.26018966096743e-18,1.25814072637413e-15
"ENSMUSG00000024866","Acy3",144.223717683353,1.68287029336657,0.196142406506962,8.57983912472716,9.50059204782637e-18,1.28004643524381e-15
"ENSMUSG00000049624","Slc17a5",1404.04304029826,-1.02396679100189,0.119486614235013,-8.56971969251628,1.03737237102479e-17,1.38613524749825e-15
"ENSMUSG00000021509","Slc25a48",403.878424012489,-1.63487163240524,0.191678084281757,-8.52925694938635,1.47290705929544e-17,1.95196404382695e-15
"ENSMUSG00000024774","Ankrd22",58.8358245187732,3.52300995041172,0.413298144608691,8.52413686431448,1.53953503426185e-17,2.02367499462973e-15
"ENSMUSG00000005142","Man2b1",5629.86906799358,2.04508818596029,0.241176536728599,8.47963161632789,2.25908065587662e-17,2.94554968098493e-15
"ENSMUSG00000031146","Plp2",660.741806848438,1.23064512109452,0.145429199984115,8.46215973978364,2.62470658867424e-17,3.36795683537183e-15
"ENSMUSG00000050860","Phospho1",2265.53548053775,1.9373940331293,0.228930112632818,8.46281867792853,2.60991336686785e-17,3.36795683537183e-15
"ENSMUSG00000044734","Serpinb1a",1335.18614242342,2.61589494406988,0.309343047800416,8.45629136542814,2.76015429714198e-17,3.51387202174736e-15
"ENSMUSG00000020839","Tmigd1",589.662711832418,-3.20492379623879,0.379728626793271,-8.44003735853077,3.17236253880045e-17,4.00709043182231e-15
"ENSMUSG00000024180","Pgap6",224.669742897577,1.36929502863226,0.162584287137585,8.42206250517619,3.69913609785665e-17,4.63625057598034e-15
"ENSMUSG00000035963","Cimap1d",75.2687701707647,3.02888138369717,0.360194286021956,8.40902119006002,4.13446422983116e-17,5.14200135907001e-15
"ENSMUSG00000032366","Tpm1",2690.60726084788,1.07226482381471,0.128036228004198,8.37469863435496,5.53653660611163e-17,6.781418473304e-15
"ENSMUSG00000038910","Plcl2",98.5159198450831,1.41558810396854,0.169018250484395,8.37535650683613,5.50569486797548e-17,6.781418473304e-15
"ENSMUSG00000029859","Epha1",381.788466262761,0.973211374535352,0.116773771264414,8.33416069377155,7.80498617443385e-17,9.48804635099597e-15
"ENSMUSG00000025790","Slco3a1",351.807632386613,2.46614586480537,0.296480544222476,8.31806981221268,8.94073486287726e-17,1.07875971091791e-14
"ENSMUSG00000034209","Rasl10a",47.5082197009882,2.99352883951899,0.3606615646928,8.30010495315402,1.04019461570155e-16,1.24576789234538e-14
"ENSMUSG00000027978","Prss12",36.1692109193594,3.54107533111267,0.427093590995264,8.29109920113959,1.12206651922035e-16,1.32420229801129e-14
"ENSMUSG00000058603","Rpl28-ps1",99.1345834097991,-24.9032511727402,3.00346113917063,-8.29151769202413,1.11812497499901e-16,1.32420229801129e-14
"ENSMUSG00000053040","Aph1c",450.393179440266,1.63814253760271,0.19774853780317,8.28396789074236,1.19137743556236e-16,1.395810896969e-14
"ENSMUSG00000020029","Nudt4",7199.81600547088,1.6386423436086,0.198102685945891,8.27168160686208,1.32082643980408e-16,1.53633970350736e-14
"ENSMUSG00000034109","Golim4",916.655444337721,-0.8843037566656,0.107051438585059,-8.26054995947545,1.45002815004201e-16,1.67457536641995e-14
"ENSMUSG00000024222","Fkbp5",1493.83651571397,1.89215885706814,0.229628190140341,8.24009829068334,1.72069239134809e-16,1.97306060874581e-14
"ENSMUSG00000022340","Sybu",114.977117689701,1.77890459447458,0.216919971453263,8.20074141885947,2.38908931381863e-16,2.72019690322673e-14
"ENSMUSG00000074657","Kif5a",294.18917482203,1.7258051151022,0.210874733012703,8.18402987615517,2.74505976186639e-16,3.10364519089901e-14
"ENSMUSG00000027317","Ppp1r14d",49.2150180612565,2.89006953281071,0.353654483846133,8.17201439489768,3.03282335916305e-16,3.38170262558264e-14
"ENSMUSG00000033065","Pfkm",2214.62925633855,1.22502336795381,0.149892631774667,8.17267235520546,3.0163233237022e-16,3.38170262558264e-14
"ENSMUSG00000017817","Jph2",132.738174675637,2.00838659620489,0.246536021610661,8.14642251093273,3.74848770361413e-16,4.12282647564852e-14
"ENSMUSG00000057280","Musk",94.4480029719067,3.11929996338352,0.382878055550756,8.14698026737658,3.73124539221536e-16,4.12282647564852e-14
"ENSMUSG00000032135","Mcam",387.362788443664,2.07457374159073,0.254744555009423,8.14374125293469,3.83247758763514e-16,4.16872654841392e-14
"ENSMUSG00000032776","Mctp2",496.386999089418,1.95975585100968,0.240654320489336,8.14344760993611,3.84178782603707e-16,4.16872654841392e-14
"ENSMUSG00000052477","Sp140l2",748.81207160464,2.30694421225649,0.283322609229066,8.1424642337362,3.87312934390575e-16,4.17471701548454e-14
