"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000069049","Eif2s3y",362.770709031247,6.39927680676406,0.23776356594321,26.914455044355,1.4877337930253e-159,2.73237188427027e-155
"ENSMUSG00000069045","Ddx3y",250.606769079668,6.47346028953692,0.333364871945179,19.4185435668862,5.37939688086348e-84,4.93990015569693e-80
"ENSMUSG00000056673","Kdm5d",173.821757735199,6.61289703744823,0.357496466868613,18.4977969023638,2.15088088114243e-76,1.3167692754354e-72
"ENSMUSG00000068457","Uty",97.4382306998332,6.33081312154038,0.457362442285805,13.8420048001761,1.42184971285689e-43,6.52842295658243e-40
"ENSMUSG00000079105","C7",176.487156597783,2.98642980651824,0.337797013785789,8.84090055459182,9.49501430710556e-19,3.48770865528601e-15
"ENSMUSG00000029375","Cxcl15",14.7826605912518,-22.5290653019964,3.0053634951464,-7.49628633553991,6.56512938904379e-14,2.0095861059863e-10
"ENSMUSG00000066153","Mup21",15.7245457301104,4.60030232658772,0.75426774625092,6.09903094684013,1.06713410730903e-09,2.79985500211967e-06
"ENSMUSG00000078683","Mup1",669.119290986835,3.15251494664447,0.604585579266374,5.2143402931804,1.84472554632362e-07,0.000423502867297245
"ENSMUSG00000036322","H2-Ea",26.8306826774947,-3.74976639308777,0.7274121987242,-5.15494021087967,2.53711867295691e-07,0.000517741350528073
"ENSMUSG00000061232","H2-K1",17674.2868966153,0.679107551362786,0.140638578250957,4.82874300784652,1.37397590869584e-06,0.00252344415391078
"ENSMUSG00000035150","Eif2s3x",1880.55697952007,-0.442506438712549,0.0921082451278739,-4.80420008109173,1.55371402678616e-06,0.00259413743781406
"ENSMUSG00000078686","Mup9",579.697781899922,2.65850573643504,0.583497062655585,4.55615958773772,5.20973605663103e-06,0.00797350103467379
"ENSMUSG00000028262","Clca3a2",105.295166704129,-5.23729611662917,1.17097289187475,-4.47260235738177,7.72733912458328e-06,0.0109169469509305
"ENSMUSG00000096688","Mup17",125.55202609051,2.16232041905488,0.503116457851408,4.29785268462338,1.7246071654782e-05,0.0226243822865519
"ENSMUSG00000037369","Kdm6a",419.735129950495,-0.616122155121361,0.147155062628306,-4.18689064526175,2.82801993826252e-05,0.0338506300942554
"ENSMUSG00000055413","H2-Q5",120.436960219871,2.03910403581607,0.488130978019382,4.17737068048794,2.94898225802072e-05,0.0338506300942554
"ENSMUSG00000066071","Cyp4a12a",20.7190001763188,2.36936743947947,0.589014010216611,4.02259946008437,5.75593349946201e-05,0.0621843968535996
"ENSMUSG00000000706","Btn1a1",20.593933707946,-3.07770073447498,0.771832641142673,-3.98752342207055,6.67666146411351e-05,0.0653367549989585
"ENSMUSG00000050276","Mrgprg",8.08774593138623,-3.35319827603187,0.841538243416879,-3.98460593117783,6.75921999880329e-05,0.0653367549989585
"ENSMUSG00000027485","Bpifb1",1369.22883019691,-3.92711578125196,0.992086902904832,-3.95843929574452,7.54411089821793e-05,0.0692775703783353
"ENSMUSG00000051855","Mest",43.7281061879407,-0.753426551513656,0.192017474457623,-3.92373951194704,8.71850031843414e-05,0.076249512784934
"ENSMUSG00000098222","Gm8318",7.11687770561013,2.97096851258682,0.785698964886838,3.78130638496478,0.000156007529916368,0.130237922474728
"ENSMUSG00000038866","Zcchc2",470.741079784284,0.308499846839688,0.0825084384717151,3.73900964015269,0.000184746643209098,0.147524210833839
"ENSMUSG00000021950","Anxa8",58.0256949504228,-3.65137458792137,1.02273593425325,-3.57020269419538,0.000356705103669284,0.266727189206419
"ENSMUSG00000025877","Hk3",67.755986588837,1.15235614101635,0.323190255265772,3.56556586172046,0.00036307196614181,0.266727189206419
"ENSMUSG00000027239","Mdk",86.0192641867276,-0.893993330347398,0.25575733340019,-3.49547486463876,0.000473219021216937,0.333501378154195
"ENSMUSG00000112825","Gm9118",14.5322024024444,-4.67993342815624,1.34249002448278,-3.48600983456788,0.000490282979971864,0.333501378154195
"ENSMUSG00000095609","Anxa2r1",98.9344454886978,2.01514536214231,0.582491163174344,3.45952949940145,0.000541120000811003,0.354936069103389
"ENSMUSG00000114871","Gm21370",4.41991213603059,3.21089522333434,0.942065775818271,3.40835566449209,0.000653556497667071,0.413904090901842
"ENSMUSG00000039519","Cyp7b1",31.5712572807334,1.26583573175826,0.376077470552075,3.36589088918312,0.000762968814023015,0.452022104462797
"ENSMUSG00000096467","Scgb2b19",28.1946890341132,8.17040325510732,2.42117143168921,3.374566190634,0.000739321340588424,0.452022104462797
"ENSMUSG00000025461","Scart1",29.2735378850525,2.66460606509869,0.811863066761599,3.28208804438833,0.00103041426128305,0.573472373415892
"ENSMUSG00000069792","Wfdc17",48.5383790990719,1.15320811046287,0.350534041947743,3.28986053410125,0.00100237051627123,0.573472373415892
"ENSMUSG00000042846","Lrrtm3",2.83010082937396,3.2540204450437,0.996259986883296,3.26623621131628,0.00108987296510361,0.588723731679203
"ENSMUSG00000089901","Gm8113",28.1115217488676,-1.94227270346735,0.597055360608066,-3.25308644995543,0.001141587603882,0.599039940939908
"ENSMUSG00000028036","Ptgfr",14.7632999021664,-1.22661558325427,0.379023399951038,-3.23625291581662,0.00121110025168797,0.617862978402815
"ENSMUSG00000026147","Col9a1",3.05939573531915,-3.56533225770412,1.11442632967833,-3.19925342999859,0.00137783990854942,0.641086804403613
"ENSMUSG00000030680","Pagr1a",20.26826324209,-4.14914318062136,1.29261417791816,-3.2098852476644,0.00132787972145066,0.641086804403613
"ENSMUSG00000042564","Fam227a",12.7162626491348,-1.26865949992202,0.397023619020251,-3.19542576094775,0.00139624698770252,0.641086804403613
"ENSMUSG00000054662","Ano9",19.4489517386004,-3.51630768797954,1.09569176270869,-3.20921248808768,0.00133099087906382,0.641086804403613
"ENSMUSG00000068196","Col8a1",71.3201658328113,-3.02551340826184,0.951464348698231,-3.17984947349974,0.001473515727073,0.660063166912751
"ENSMUSG00000044309","Apol7c",71.6783151110687,3.68101815158833,1.16073771716651,3.17127469638371,0.00151771549238209,0.663675303168796
"ENSMUSG00000002265","Peg3",185.770677695349,-1.26390137811957,0.401691006046107,-3.14645177286967,0.00165264514010235,0.666555272724436
"ENSMUSG00000022435","Upk3a",5.90581629260754,-6.0952771722799,1.9427699410559,-3.13741583265752,0.00170444202857019,0.666555272724436
"ENSMUSG00000030786","Itgam",236.905231578894,1.41671173700727,0.451586467590971,3.13718819911687,0.00170576597070938,0.666555272724436
"ENSMUSG00000069607","Cd300ld3",78.2171266268731,1.79801235976367,0.569578770789024,3.1567404755499,0.00159543273622291,0.666555272724436
"ENSMUSG00000103677","Pcdhga4",18.8362867813646,1.06134320985361,0.337087639882222,3.14856756606219,0.00164072789163045,0.666555272724436
"ENSMUSG00000031226","Pbdc1",255.686128827645,-0.5307562606432,0.170444256464125,-3.11395802741475,0.00184595747614375,0.706309479309504
"ENSMUSG00000029134","Plb1",6.05060056435255,-3.5362367774262,1.14206105043075,-3.09636404822006,0.00195909675346053,0.731859103444147
"ENSMUSG00000068086","Cyp2d9",95.4290752162372,1.20754313941376,0.390618927397628,3.09135849473199,0.00199242922640789,0.731859103444147
