"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm37004",0.975688542772192,-2.28164022373033,3.06641055529324,-0.744075257565157,0.456830947033876,NA
"Gm35813",1.84172925697641,-1.80924163391333,2.60896840998338,-0.693470119067045,NA,NA
"Itga4",159.401240653571,-1.53187683012249,0.733635015644449,-2.08806395204138,0.0367920662341949,0.427927427932559
"Cerkl",4.99609390129417,0.385459316301298,0.796423117160134,0.483988106316852,0.628394310038345,NA
"Neurod1",13.657491247825,-0.943882063232964,0.847148516228473,-1.1141872353565,0.265198870337946,0.646580265960116
"Itprid2",4122.50507189748,0.621115105879122,0.406332980996477,1.52858649168945,0.126366986883704,0.546571639255691
"Ppp1r1c",1.84624553565478,1.37914485930402,2.01020076515765,0.686073193886115,0.492666953767263,NA
"Pde1a",25.0565597837782,0.196451401682042,0.414110701539995,0.474393443471704,0.635219367656623,0.852265306073629
"Dnajc10",957.860312836259,0.398825055974125,0.185863663620994,2.14579357903648,0.0318894511530347,0.418196205942638
"Frzb",19.6696195401893,-0.669978958918419,0.599484499685071,-1.11759179640238,0.263741374072885,0.646484127170221
"Nckap1",1224.90992205322,0.0895773641420717,0.234384496779125,0.382181267844203,0.702326915255999,0.884552570819983
"Dusp19",73.1678155981501,-0.272090457379859,0.231230531712111,-1.17670644687449,0.239312693788848,0.630769203215606
"Nup35",107.832961056761,0.162046408996423,0.222135578368457,0.729493267970051,0.465699984280469,0.764564475227906
"Zfp804a",0.567209140471299,-1.84440724364664,3.07094539247004,-0.600599166683044,NA,NA
"Zc3h15",1232.33607118379,0.0949465961509039,0.177914160091217,0.533665201815441,0.593573188777263,0.831588019666069
"Itgav",227.253369700246,-0.225083882055329,0.168479707401963,-1.33597028108743,0.181558987265502,0.58986460671784
"Fam171b",18.0094778579125,0.0895139407291222,0.465186142908903,0.192426068776197,0.847408474019461,0.94581663929865
"Calcrl",125.925952304487,-0.453351014131942,0.457064849156411,-0.991874599345533,0.321258701277613,0.682345239888745
"Tfpi",180.157269419782,-0.164193758358128,0.552284515751724,-0.297299224720507,0.766238073483596,0.913246256884814
"Gm13710",3.30555716954725,-0.598490991844527,1.36426604712674,-0.438690820683399,0.660885579198158,NA
"Ctnnd1",1688.53647633207,-0.34616670831915,0.347345497402533,-0.996606292316444,0.318955650509326,0.68150553977942
"Btbd18",1.0014754823116,0.132651167345924,1.75296512881677,0.0756724507323549,0.939679694262111,NA
"Selenoh",179.711230185745,-0.385007051815767,0.298077887000889,-1.29163238403733,0.19648448360471,0.602978416532386
"Tmx2",391.825550991616,-0.254916370012873,0.265298168915883,-0.960867430991198,0.336618828510026,0.691764355679703
"Med19",158.309442872532,-0.154599685355728,0.225043176373636,-0.68697788507503,0.492096664551116,0.778893835673826
"Zdhhc5",594.100558717367,-0.196778471904809,0.241095615767957,-0.816184364356913,0.414394698100928,0.738577322195654
"Clp1",137.477474539207,-0.233281800388228,0.229149651511575,-1.0180325339768,0.308662495164236,0.674776495738639
"Ypel4",9.30267234696239,-1.0977187906304,0.764765595206745,-1.43536633644411,0.151182733528977,0.567277082220524
"Gm19426",7.42785948418337,0.198890915189097,1.190122557963,0.167118011383228,0.867277194273688,0.953319620044475
"Serping1",1145.89320348861,0.124943412326313,0.295661966475875,0.422588721219603,0.672595357047645,0.870342028248328
"Gm36596",0.895993769724618,-2.21203175257236,3.06700763154378,-0.721234512044215,NA,NA
"Ube2l6",195.52294247819,-0.635708024589097,0.628200790746454,-1.01195037311832,0.311561782341164,0.676611966957005
"Smtnl1",2.16831037397457,-0.945173671629363,1.67104963153855,-0.565616755954239,0.57165433475945,NA
"Timm10",146.400439090864,-0.0701933339233913,0.305256754463352,-0.229948503667979,0.818131785547005,0.935228627582148
"D930003E18Rik",0.64859604370874,-0.606775990958692,2.04210402814254,-0.29713275259077,0.766365159973914,NA
"Slc43a1",39.6413899542853,0.295869910132411,0.317317953333553,0.93240835264497,0.351125529793808,0.700186121407011
"Rtn4rl2",14.9800460106848,-0.00559931388542686,0.736498353954145,-0.00760261561395897,0.993934048815051,0.998042481245837
"Slc43a3",449.23474166032,0.0449109089852017,0.189743108071992,0.236693229290635,0.81289478797377,0.933492291597963
"Prg2",5.43973804257664,-3.04744007729571,1.11327061764177,-2.737375826689,0.00619314955836305,0.276650987510646
"Prg3",0.61833848466143,0.319837176641529,3.04302636590394,0.105104964000705,0.916292520421196,NA
"P2rx3",92.2998667627465,0.143490944718589,0.46135135811046,0.311023132794666,0.755783035759322,0.908149265822928
"Ssrp1",1192.674050091,-0.146694341289121,0.146746755377244,-0.999642826255417,0.317483389911377,0.680762230553395
"Tnks1bp1",1370.24726950326,-0.0195296533915352,0.239167170070299,-0.0816569154779679,0.934919540357946,0.976998303813499
"4930443O20Rik",1.78406545237649,1.46374066550224,1.89844921472753,0.771019131903574,0.440695591573523,NA
"Aplnr",74.6463820378989,-0.0356698278603652,0.391945281406279,-0.0910071623579285,0.927486899937531,0.976062122292981
"Lrrc55",15.4205201692993,-1.14767425244411,0.78046627668022,-1.47049819670088,0.141426873721671,0.560336854112443
"Gm13715",2.03650774303132,0.743150866920032,1.48366210167316,0.500889566486845,0.616448845781837,NA
"Fads2b",85.4474798748086,1.38023525526378,0.520912874267895,2.649647039735,0.00805759011659167,0.301070143639639
"Gm52520",126.5485726321,-1.2865521299863,0.800736996350125,-1.60670998823657,NA,NA
"Or5m3b",32.7891889860246,0.187136191913851,0.58345979555017,0.320735367442743,0.748410942770267,0.905637773994412
"Or5m9",1.05654361868398,2.85808058436267,2.47709040503738,1.15380552060212,0.248579910341959,NA
"Gm38718",0.864979904360028,1.01590654313341,2.35220472295646,0.431895460976935,0.665817393889097,NA
"Ptprj",1046.86862623933,0.310462967887339,0.331106189870271,0.937653772069256,0.348422367886564,0.698131535112854
"Gm46752",11.2476060027093,1.45426810490037,0.747703242126632,1.9449803384082,0.0517773447393085,0.458668555093827
