gene,log2FoldChange_strain_PAR,log2FoldChange_strain_SL,log2FoldChange_strain_SM,log2FoldChange_strain_LIV,log2FoldChange_strain_PANC,log2FoldChange_sex_PAR,log2FoldChange_sex_SL,log2FoldChange_sex_SM,log2FoldChange_sex_LIV,log2FoldChange_sex_PANC,padj_strain_PAR,padj_strain_SL,padj_strain_SM,padj_strain_LIV,padj_strain_PANC,padj_sex_PAR,padj_sex_SL,padj_sex_SM,padj_sex_LIV,padj_sex_PANC,baseMean_strain_PAR,baseMean_strain_SL,baseMean_strain_SM,baseMean_strain_LIV,baseMean_strain_PANC,baseMean_sex_PAR,baseMean_sex_SL,baseMean_sex_SM,baseMean_sex_LIV,baseMean_sex_PANC
Gli2,0.205011749910497,-0.220882856575225,-0.0948450886693157,-0.0621087133633432,0.023684468108683802,-0.565823447465618,-0.237255992161876,0.598748299441122,0.0943984892836157,-0.623558286882313,0.999997843896355,0.710217738434688,0.961038624487526,0.974528805791197,0.985239629995895,0.999978656998048,0.999703591649468,0.366457408487397,NA,0.627858356211071,55.9816844268379,45.7943310546674,37.0298492516047,3.41464494860016,17.4696144063183,55.9816844268379,45.7943310546674,37.0298492516047,3.41464494860016,17.4696144063183
Inhbb,-0.46697085536255,0.0252398833773056,-0.175070203362973,-0.313496092444065,-0.159922877779273,0.324507855389657,0.00738377428163021,-0.399409271876835,0.212276139259011,0.632965665481408,0.999997843896355,0.919090238492267,0.740799314453357,0.634768592116979,0.862414000829631,0.999978656998048,0.999703591649468,0.137214131502776,0.840440694940778,0.564170969977196,143.905062199008,2640.08862712345,348.219122499695,69.7357022940649,55.1589088200516,143.905062199008,2640.08862712345,348.219122499695,69.7357022940649,55.1589088200516
Ralb,-0.0891956195709481,-0.449409945251831,-0.0762481205356541,0.0790931020112469,-0.130956136418888,-0.0720016642984742,-0.0258346502310685,0.250919897649523,0.114115868063724,-0.0857670321451865,0.999997843896355,0.00223880204209365,0.901454355874661,0.795849940637335,0.769437721362553,0.999978656998048,0.999703591649468,0.321416313563805,0.786397028006649,0.885111065298302,913.922533842614,2144.09281637041,638.048055542924,485.129258330992,398.266767500461,913.922533842614,2144.09281637041,638.048055542924,485.129258330992,398.266767500461
Tmem185b,-0.407698378290979,-0.0680204359962914,-0.0276683714218657,-0.208098198075024,-0.32072491101353,-0.0709714153112461,0.0797006985521201,0.181348213609399,0.0728220634727644,-0.368107548263671,0.999997843896355,0.704886655788794,0.97708276037576,0.30133392161771,0.229394577528039,0.999978656998048,0.999703591649468,0.598071763580317,0.847401858453136,0.413007799113915,463.53737233974,633.183250114358,294.565247536956,447.344839566802,172.185233686442,463.53737233974,633.183250114358,294.565247536956,447.344839566802,172.185233686442
Epb41l5,0.742803476939713,0.0821494518552994,0.211690532335693,0.131351134123863,0.698701427445144,-0.160175168092897,0.0355547762385375,0.145685072253909,0.0961414346631644,0.381905765816119,0.999997843896355,0.701714762200053,0.362062229547332,0.562620189009432,0.251634023107208,0.999978656998048,0.999703591649468,0.461850720049699,0.788789139408847,0.68150553977942,444.592692632029,1665.60086874839,515.674668670499,1859.21793874386,417.385041048982,444.592692632029,1665.60086874839,515.674668670499,1859.21793874386,417.385041048982
Ptpn4,0.0572082721842355,-0.0264872642299802,-0.117281764882235,0.0839394706373755,-0.0928439861041831,-0.348869963186571,0.0814320725427689,-0.111276914951047,0.170554392498479,-0.297134575623003,0.999997843896355,0.91421077997456,0.81744569692869,0.784412166844273,0.855206034413526,0.999978656998048,0.999703591649468,0.715243717157361,0.652572754275338,0.616840782101378,412.284179843032,627.366284938461,353.643097061427,255.427542147073,142.318691386932,412.284179843032,627.366284938461,353.643097061427,255.427542147073,142.318691386932
Tmem177,0.522404343283194,0.185748439038798,0.103883903821556,0.475486692780557,-0.18565235547443,-0.508843445619102,0.137916314557397,0.022298849345969,0.002036136704047,-0.221427336898864,0.999997843896355,0.261934843077313,0.864169228716103,0.0204650037792456,0.758706082202983,0.999978656998048,0.999703591649468,0.957017573549732,0.996598488320611,0.767360577136349,222.778328535255,230.801372071447,124.257513148677,355.319476039636,81.2773175883273,222.778328535255,230.801372071447,124.257513148677,355.319476039636,81.2773175883273
Sctr,2.15006429452507,1.3099757494558,0.530185804937684,0.533793047379317,-1.46359760382577,-2.07770469256342,-1.1255053798185,-0.380449276671444,0.821418756032301,0.0452983937130954,0.999997843896355,NA,0.930203234861197,NA,0.140670971552334,0.999978656998048,NA,0.911476753832838,NA,0.980891726674775,19.3824892172496,1.31759854286743,2.00266531790761,1.87380236303604,35.8488513400452,19.3824892172496,1.31759854286743,2.00266531790761,1.87380236303604,35.8488513400452
Tmem37,1.17962220228051,-0.278669517299406,-1.57314689297011,-0.103754476783414,-1.99408081566679,-1.0597517614885,0.569935026687425,3.72415603603741,0.0428238588221119,-0.961061760263523,0.999997843896355,0.728176381615128,3.06420528039841e-7,0.695580358140638,0.0137642357061849,0.999978656998048,0.999703591649468,1.22083418976983e-41,0.923269009964125,0.520245288841903,128.365198159537,75.6664534608888,341.57074817179,2940.8402810203,129.225442138561,128.365198159537,75.6664534608888,341.57074817179,2940.8402810203,129.225442138561
Dbi,2.70992311993556,-0.250828403971451,0.0849422754909733,0.668732847434768,-0.643599270010228,-1.93857367100782,0.100744064792382,0.024831984894925,-0.00776701545098136,-0.0667711915939524,0.34391302742234,0.201450299765155,0.949652471770471,0.030870897275384,0.209452698335749,0.999978656998048,0.999703591649468,0.973013128478565,0.990987110657255,0.943106010387538,3100.59071423883,1655.30335658639,699.062678837492,12751.6349259132,831.047946021158,3100.59071423883,1655.30335658639,699.062678837492,12751.6349259132,831.047946021158
3110009E18Rik,-0.33509082679214103,-0.91893433948578,-1.04700003343829,-0.990739483726659,-1.77871334434129,-0.18653615990408,-0.0227405878112898,-0.0932597757650199,-0.231538549521451,-0.0360802114934324,0.999997843896355,6.0306960475716e-5,0.00236917925308761,0.00121799256467301,7.18551104991434e-5,0.999978656998048,0.999703591649468,0.872732837775492,0.722100885199923,0.97224232082943,74.9782827792972,105.275533808025,55.6576966989412,56.0683673478119,33.0504365028233,74.9782827792972,105.275533808025,55.6576966989412,56.0683673478119,33.0504365028233
Steap3,-0.668286574010449,-0.600870022876184,-0.826048159884466,-0.0838719322554267,-0.518140176664654,0.184497709314454,-0.251601028477033,-0.364606080338478,0.188348668301842,0.241458556198388,0.999997843896355,0.0341797438050927,0.0243134652056585,0.833480537617787,0.202721063590148,0.999978656998048,0.999703591649468,0.379146699081547,0.709621059940221,0.700793432428029,782.919552073017,719.857326761217,343.72285274904,1822.37898576411,301.178036785884,782.919552073017,719.857326761217,343.72285274904,1822.37898576411,301.178036785884
Gm53581,6.2532124699495,0.582524303734447,2.9551766890752,NA,2.90224836479585,-2.52440046495559,-0.958277940360495,1.80245103254677,NA,1.06016044036286,NA,NA,0.367385403548611,NA,NA,NA,NA,0.525670395863509,NA,NA,5.3355616136227,1.91563604459821,2.48479341308839,NA,1.2101452799008,5.3355616136227,1.91563604459821,2.48479341308839,NA,1.2101452799008
C1ql2,0.636635751989023,0.508277179995682,1.97309889659353,NA,-3.26565822149398,0.460599818981366,-0.745631053779754,2.33194112816591,NA,-1.30650858865206,0.999997843896355,0.865695103266466,NA,NA,NA,0.999978656998048,NA,NA,NA,NA,14.6562473124579,2.55507217193235,0.736753605790085,NA,3.632387113702,14.6562473124579,2.55507217193235,0.736753605790085,NA,3.632387113702
Marco,-1.21320845048559,-0.335237666680244,-0.865448782321663,1.47627991099396,-3.33438908354151,0.732099314317793,1.26420540094963,1.31423782520911,1.21723165615614,-0.64978202735723,0.999997843896355,0.808160321524713,0.634657752872462,0.100936735758626,NA,0.999978656998048,0.987247687363249,0.233656386051096,0.352082707535137,NA,1389.28030994758,23.1924928992697,21.1692871030819,227.348927229652,332.311149034426,1389.28030994758,23.1924928992697,21.1692871030819,227.348927229652,332.311149034426
En1,0.363009274623968,2.05501356899707,-2.2864473817979998,NA,0.393525184740088,1.43718495606193,-2.00428023784299,-3.24133097018062,NA,-1.57554218392873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42222398923636,1.01048967758187,1.93518067621089,NA,0.913379248105526,5.42222398923636,1.01048967758187,1.93518067621089,NA,0.913379248105526
Insig2,0.187271964143036,-0.344922200488723,0.206578281303489,-0.439276262951153,-0.151291666328544,-0.119522163133747,0.178989485446558,0.963830711693918,0.267207086889911,0.139041755057131,0.999997843896355,0.00341153691762884,0.571409667118331,0.255250700841656,0.664811921987792,0.999978656998048,0.962041197154075,2.34969345294517e-8,0.675371821638844,0.758314491550444,1279.5772790086,3029.44102673776,1780.73291393798,9408.32072030317,546.864786894057,1279.5772790086,3029.44102673776,1780.73291393798,9408.32072030317,546.864786894057
2210011K15Rik,1.65221578136325,-0.190814248603516,-1.84303986070084,NA,-2.17152718349201,3.10611137272767,-0.609024933097753,2.47218544410441,NA,-0.519191699523109,NA,0.939570289214496,NA,NA,NA,NA,NA,NA,NA,NA,2.56706806241699,2.40443384926232,1.93921465182257,NA,0.540078540432616,2.56706806241699,2.40443384926232,1.93921465182257,NA,0.540078540432616
Gm35243,1.01061832737004,0.990188168335057,-0.600691320040739,-2.172158058395,1.61237461050367,0.162486223913772,-1.32315677953077,-1.95151619087632,-1.10667463833655,-1.64502359668091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11343205328902,2.18735125536634,1.71465313182721,1.52808708834731,0.937060148199159,2.11343205328902,2.18735125536634,1.71465313182721,1.52808708834731,0.937060148199159
Ccdc93,-0.371357172691737,-0.193735751614344,-0.368655179417395,-0.270526158900933,0.0282817576719489,0.0804227620372392,0.134866590231446,0.0222835437492447,-0.0362339917107987,-0.410605667260514,0.999997843896355,0.0729712232143406,0.183885210107023,0.101680527922055,0.944150602412074,0.999978656998048,0.999703591649468,0.955860442566299,0.922656985301198,0.370246867886323,722.275290149006,1203.41133461592,635.171860978666,540.060248699283,309.128364720235,722.275290149006,1203.41133461592,635.171860978666,540.060248699283,309.128364720235
Ddx18,-0.404575447847797,-0.16130262268307,-0.025118599809846,-0.21458328905742,-0.487710164160916,0.0554157555117415,0.0364922844287283,0.102396660058133,-0.0696634130568788,0.100230818578632,0.999997843896355,0.309384492019018,0.977445390448407,0.257436224954348,0.102659106724792,0.999978656998048,0.999703591649468,0.772544155209608,0.848142146624364,0.842830060192689,941.600953336963,1098.17781257507,572.886751931457,759.66837677827,390.491266952241,941.600953336963,1098.17781257507,572.886751931457,759.66837677827,390.491266952241
Dpp10,-1.28891736575198,1.04308960247111,NA,NA,-0.751842151462093,0.0682721488656686,-2.383518751622,NA,NA,-4.13755725768305,0.999997843896355,NA,NA,NA,0.711155753248399,0.999978656998048,NA,NA,NA,0.0984468881971477,23.6349803549785,1.09262129828265,NA,NA,5.58956466723453,23.6349803549785,1.09262129828265,NA,NA,5.58956466723453
Actr3,-0.188542292974297,0.00110415132150312,0.160955548377254,0.219358580360334,-0.740969042732041,-0.282946081383828,0.0100210309682963,0.295270635186488,0.190767025177837,-0.617775699998809,0.999997843896355,0.996249434956614,0.63103176443308,0.34732154077362,0.144928021805996,0.999978656998048,0.999703591649468,0.12340962326974,0.57759350485608,0.480160188387441,6742.30714486992,6154.26495426079,2900.9297434588,2608.40601962695,1990.82788359349,6742.30714486992,6154.26495426079,2900.9297434588,2608.40601962695,1990.82788359349
Slc35f5,-0.0250956605231132,-0.222286131994321,-0.152296501553384,0.147418551064873,0.276646829524271,0.161563883256052,0.110826460233849,-0.330702755105811,0.233812293993022,0.377051521949768,0.999997843896355,0.249857271217692,0.649916958071014,0.656101494098311,0.624396778391756,0.999978656998048,0.999703591649468,0.067572020467586,0.573729203685801,0.618190262367285,2200.48765615023,7057.8356746414,2362.52921610224,1633.15781555399,1131.30165480217,2200.48765615023,7057.8356746414,2362.52921610224,1633.15781555399,1131.30165480217
Gpr39,4.98992371675377,-1.77561391147011,-1.95655392119081,0.571226016919664,-1.1483528309296,-4.95119164483493,0.750964144931931,1.46262223425981,0.157302366319648,-0.936756979530766,NA,NA,0.269299874533902,0.0609070704357622,NA,NA,NA,0.338150241025441,0.800467680985958,NA,3.52935040126585,1.78904770279216,6.77606321138456,103.099635390041,35.3052135596026,3.52935040126585,1.78904770279216,6.77606321138456,103.099635390041,35.3052135596026
Lypd1,3.13557434622351,1.38264697202924,NA,0.341643716606255,-2.52533317074786,-2.32112323503627,-0.518793148441974,NA,-0.0431199695270478,-1.00704752055916,0.999997843896355,NA,NA,0.875047084716902,NA,0.999978656998048,NA,NA,NA,NA,13.731435738758,2.19124134954989,NA,2.24456383033218,1.86823489539133,13.731435738758,2.19124134954989,NA,2.24456383033218,1.86823489539133
Nckap5,-0.182362475820986,0.0335444416075007,-0.915121005258972,-2.6125851971373,0.799488623702925,-0.646144209275086,0.279599783154542,-1.95192816475896,-1.06108828784029,0.25221865194146,0.999997843896355,0.947333787090442,0.286269205436322,9.13543231996712e-5,0.0154549935967336,0.999978656998048,0.999703591649468,3.94964565380605e-4,0.360756762432486,0.665842044458741,39.4857660334352,725.681364582155,44.3160550425946,47.6591052608422,101.11021048448,39.4857660334352,725.681364582155,44.3160550425946,47.6591052608422,101.11021048448
Gm35562,-0.488649188675517,0.829012221410968,0.40791342651815,-3.22491847060903,1.38126735279349,0.850770110926983,-0.0692003595875204,-3.40438543944646,-0.488285862653889,1.2568651374982,NA,0.291326409864429,0.941437056132512,0.0449192512592617,0.212261219475102,NA,0.999703591649468,0.0587685268609838,NA,0.491143710852019,3.03917112443009,17.3904643609493,3.46713835505202,3.70542446029759,7.88226858855099,3.03917112443009,17.3904643609493,3.46713835505202,3.70542446029759,7.88226858855099
Mgat5,-0.139313670304313,-0.154960522043998,-0.0843348882919294,-0.126364536273752,-0.972173034001371,0.186779787160515,0.0397402551986194,0.256003431422107,0.0239149689040834,-0.550559597110947,0.999997843896355,0.625151338872421,0.944661745192482,0.77368613783044,0.196998791395135,0.999978656998048,0.999703591649468,0.611601427363014,0.974457300197845,0.641599581465836,200.987863266157,4718.6184238421,130.061109554434,297.478871847162,128.749429944868,200.987863266157,4718.6184238421,130.061109554434,297.478871847162,128.749429944868
Gm51746,4.33539355628864,0.0404440758316078,NA,-1.40147867013787,-0.117136980481223,-3.87925031899512,0.157046114646728,NA,-1.46235879349759,-0.276619561656005,NA,0.979877868390719,NA,NA,NA,NA,0.999703591649468,NA,NA,NA,1.99321780932521,13.6463512957943,NA,1.67243186961536,0.65854043514409,1.99321780932521,13.6463512957943,NA,1.67243186961536,0.65854043514409
Tmem163,0.499524436077447,0.9689623075046,0.101033071042725,-0.650506063945292,-0.920578308999775,-1.08781678390686,0.963481773756228,2.42114925361852,1.1346515166184,0.460061347748402,0.999997843896355,0.0296566326170442,0.955204708733688,0.52759022590241,0.348536248943561,0.999978656998048,0.476344944773239,3.46666569971376e-8,0.353314129208885,0.752143852350934,54.2367200762065,264.150106104827,689.218243872083,8.7214906464172,18.2174667025532,54.2367200762065,264.150106104827,689.218243872083,8.7214906464172,18.2174667025532
Acmsd,-0.900397480508278,0.228041600759184,-0.133538440995994,1.01479198896565,0.548026935680603,0.859021893968921,-0.617437645490323,-0.820227726824933,0.211806538723091,0.302537286925922,NA,0.875468889790721,0.970978595649573,0.0160179970583674,0.728696691621067,NA,0.999703591649468,0.517050714642227,0.81875392323645,NA,3.59345843504567,7.90374287225631,5.44186677535202,765.151093715174,4.70982886084644,3.59345843504567,7.90374287225631,5.44186677535202,765.151093715174,4.70982886084644
2900009J06Rik,1.98833800260858,-0.219035125527072,0.199960482353787,0.535715136000906,0.157768092029999,-0.917273000355902,0.278955256880581,0.404720532134521,-0.0326014983446579,-0.346472521804303,NA,0.874294192164543,0.966897892369678,0.700466085836871,NA,NA,0.999703591649468,0.849912693985148,0.988275306689501,NA,4.15775735173775,7.67215236643875,2.97202511353782,3.84823790611828,1.61845451825786,4.15775735173775,7.67215236643875,2.97202511353782,3.84823790611828,1.61845451825786
Ccnt2,-0.224426345843977,-0.114306741302517,-0.0400593231596923,-0.171367242321001,0.0757909370890791,0.0592671724789021,0.0356851083733889,-0.0933734980207595,-0.115067209197155,-0.103131076625517,0.999997843896355,0.505391772476724,0.941437056132512,0.524245006827199,0.861204525012053,0.999978656998048,0.999703591649468,0.696138560184958,0.79201669133966,0.842329332131467,1080.13261205513,2679.25802763029,1166.24926634077,689.214005280066,375.48940747623,1080.13261205513,2679.25802763029,1166.24926634077,689.214005280066,375.48940747623
Map3k19,0.280692886104401,0.423425021348466,1.28516348343367,-0.931863634921106,-1.33564481626371,-0.363052705194132,0.805967955666809,-1.82275005620972,-0.0770743547788985,-1.1267120332984,0.999997843896355,0.747156263230406,0.483341665399737,0.571336856265258,0.409910650589237,0.999978656998048,0.999703591649468,0.129726772687109,0.979750612762398,0.63486634274006,69.4212136568235,11.5615334952393,11.9205582577905,4.2776201075573,10.2479342751427,69.4212136568235,11.5615334952393,11.9205582577905,4.2776201075573,10.2479342751427
Rab3gap1,-0.133450743759244,-0.211973783614075,0.00693966520364685,0.090350961956225,-0.0283825558645408,0.198362532261141,0.059377068771204,0.16015254766519,0.108128621393426,0.03677226109236,0.999997843896355,0.0737896061737206,0.986693517385261,0.711633266456952,0.936787082975469,0.999978656998048,0.999703591649468,0.181813042921082,0.754246120009851,0.934434462090165,1494.41012621701,3633.30623452843,1974.97149678148,1189.10535263428,531.307243715096,1494.41012621701,3633.30623452843,1974.97149678148,1189.10535263428,531.307243715096
Zranb3,0.220907705482658,0.102329863057768,-0.435140643770961,0.0699670342318069,0.448493795326781,-0.179027576498673,0.0673834674557515,0.0753550733984211,0.193523271377098,-0.0256747367607206,0.999997843896355,0.608584899148099,0.0359195078639553,0.816462388594379,0.336297837405907,0.999978656998048,0.999703591649468,0.794850446766235,0.572624205488871,0.976070713209382,302.329750833633,621.016063587083,288.157305713878,155.679992664742,105.991507816096,302.329750833633,621.016063587083,288.157305713878,155.679992664742,105.991507816096
Gm28800,-1.13213311295891,0.788466276406163,-0.706547656161553,1.367346564377,-0.0587663115081759,1.67703370170293,0.0769953540701716,0.15782966212944,-1.26976144191055,-0.554331241434358,NA,0.278966625780809,0.722005029342914,0.45978745708221,0.985239629995895,NA,0.999703591649468,0.926576958990692,NA,NA,7.0413069231079,19.8413252676216,9.6314905959247,2.70249237672637,2.17546407527004,7.0413069231079,19.8413252676216,9.6314905959247,2.70249237672637,2.17546407527004
R3hdm1,-0.128282479819498,0.0256905582804907,-0.247238419467889,-0.253542667370831,0.118139760092187,0.185660206256047,-0.0120068611616288,-0.135552498929495,-0.093517442437542,-0.0419613763002732,0.999997843896355,0.8476475215907,0.34110447292078,0.138063983809481,0.739967493123423,0.999978656998048,0.999703591649468,0.564644523415212,0.774318542278532,0.935217497617391,1311.59281113785,2051.77004605836,1383.11303482624,916.671602005579,724.824482403207,1311.59281113785,2051.77004605836,1383.11303482624,916.671602005579,724.824482403207
Ubxn4,-0.169495753236143,-0.462824149620944,0.00301968592912479,-0.144094001021111,0.127508878178767,0.398760968882331,0.0385833722993809,-0.0631780503377358,0.163805835490264,0.31119480646962,0.999997843896355,5.74339417870572e-4,0.99668392785524,0.381577570572801,0.819364179836125,0.999978656998048,0.999703591649468,0.81767375744683,0.467848930917465,0.641665143074255,4253.19933163091,6019.23701945163,4824.20165908341,5543.60563262771,2683.10731703768,4253.19933163091,6019.23701945163,4824.20165908341,5543.60563262771,2683.10731703768
Gm41949,-0.153686889930844,-0.458098408037804,-0.311508689641259,-0.648336806751306,0.0031634388501153,0.369500387115929,0.105531452769071,-0.965141981075005,-0.480787329780568,0.364039420284675,0.999997843896355,0.0831197735506055,0.747383089134665,0.164330738273271,0.997460068490016,0.999978656998048,0.999703591649468,0.030126622230926402,0.50236973887995,0.704449009178922,69.3267291280891,148.866651589237,84.0080628566452,58.473898267182,49.1855582735352,69.3267291280891,148.866651589237,84.0080628566452,58.473898267182,49.1855582735352
Lct,9.34350883701537,0.707500145642009,0.919574205388111,-4.86988909612369,-11.8202090124682,-10.2748878752835,-0.863484745596808,-6.55473986059784,-4.30885393187589,-28.4930249586262,0.0979714189845697,NA,0.891380482024809,NA,NA,0.209052513221834,NA,0.00343464726228904,NA,NA,99.5145790270332,28.7159490640784,31.8143573926157,40.1453110939173,1624.90491855343,99.5145790270332,28.7159490640784,31.8143573926157,40.1453110939173,1624.90491855343
Mcm6,0.43156711344756,0.249423865024267,-0.244209553330684,0.0804813387953803,-1.03052167163652,-1.22904260687932,-0.473017272752432,-0.199275176531725,-0.446418528956979,-1.30875057137324,0.999997843896355,0.529979909059929,0.67691653769139,0.859425728921852,0.197381334166296,0.999978656998048,0.922148854105853,0.627256556331838,0.289587157719768,0.328662756778504,819.341321689231,625.687484115248,293.543780165909,187.673359299739,255.77160192293,819.341321689231,625.687484115248,293.543780165909,187.673359299739,255.77160192293
Dars1,0.00113780680408297,-0.132879521279037,-0.0461090494993047,0.475954511465857,0.069989797587833,-0.181752494350698,-0.0215537457610792,-0.0910256652039697,0.192325612832144,0.197925554563288,0.999997843896355,0.483317446634957,0.949918859339223,0.100366860650264,0.796886224030731,0.999978656998048,0.999703591649468,0.784155574054124,0.721103344694591,0.561612127248266,1859.68326838541,3870.00546691427,1733.06595160687,2848.60131975268,771.209090721462,1859.68326838541,3870.00546691427,1733.06595160687,2848.60131975268,771.209090721462
Cxcr4,0.0553665703457335,0.589650834122242,-0.0307611291940359,-1.11023272555381,-1.93433250331657,-0.295689846014538,0.0370007993983089,-0.0561704780065861,0.282617401292369,-1.62046655845716,0.999997843896355,0.382877329245739,0.987878758378514,0.0114290086206799,NA,0.999978656998048,0.999703591649468,0.955321343562893,0.757128284017607,NA,901.331193091323,96.6258529645137,42.5298284227148,31.163737041436,109.590032286467,901.331193091323,96.6258529645137,42.5298284227148,31.163737041436,109.590032286467
Thsd7b,3.17482456439401,NA,NA,NA,-1.98203590913454,-3.8972790855562,NA,NA,NA,-2.06831630270734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25356728227936,NA,NA,NA,0.750197326536876,1.25356728227936,NA,NA,NA,0.750197326536876
Gm36347,2.26340106147279,-1.35934672974672,NA,-0.767903744039223,-1.34835440976765,-4.30717312497485,-2.68525061665706,NA,1.64358009165011,-1.43463463671282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17598068415036,0.786558059824695,NA,1.04946055575469,0.338588300040072,1.17598068415036,0.786558059824695,NA,1.04946055575469,0.338588300040072
Cd55b,-1.44897675908627,0.573724548882407,NA,NA,-3.07053213513422,0.58873152984199,0.655868129091028,NA,NA,-1.31502129984722,NA,0.713028256343352,NA,NA,NA,NA,NA,NA,NA,NA,3.71036519457194,3.63353078854181,NA,NA,1.62976356755961,3.71036519457194,3.63353078854181,NA,NA,1.62976356755961
Cd55os,0.461182932758605,-0.59538852263475,1.19003742469689,0.197365139272111,-1.70491914780573,-0.741342926285689,0.317902202829756,0.901699941463861,0.170341161040618,-3.73795507981235,0.999997843896355,0.565934317780237,NA,0.843242475664742,0.433575572029536,0.999978656998048,0.999703591649468,NA,0.910931733499636,NA,37.0329442334424,6.34834616631559,1.55356013747838,9.93314098748132,5.14601394438498,37.0329442334424,6.34834616631559,1.55356013747838,9.93314098748132,5.14601394438498
Cd55,0.0439072582919148,-0.0175211077528995,-0.0331024622235867,-0.013972969216808,-1.34486085417005,-0.321253261460261,0.08018741040011,-0.336150642459125,0.117874420180711,-1.34689291509297,0.999997843896355,0.959554067467527,0.977445390448407,0.976024274636901,0.0883042328242209,0.999978656998048,0.999703591649468,0.373369505548251,0.847061641850946,0.33584861422654,1790.27644286456,897.211968212852,192.867703900045,400.019392504646,299.910468230146,1790.27644286456,897.211968212852,192.867703900045,400.019392504646,299.910468230146
Gm16083,0.686379123757375,-0.827296857745848,1.32935260456298,NA,-2.27165870988583,0.426092427906301,0.623463232189542,-0.689588543057819,NA,-2.357938936831,NA,0.502803877831013,0.577452645918554,NA,NA,NA,0.999703591649468,0.722616013164954,NA,NA,8.82029468910427,12.5757147080397,3.70222377057334,NA,1.07140843784938,8.82029468910427,12.5757147080397,3.70222377057334,NA,1.07140843784938
C4bp,1.90796007189797,0.0283215893401658,-0.571783065150994,0.0943790206429571,-0.0522960171384506,-1.4739670746451,0.362877288926736,-0.242218916231065,0.244508138130313,0.384969023304424,0.785744625329593,0.964869531977082,0.289833228992686,0.824051417734018,0.965440842262786,0.999978656998048,0.999703591649468,0.650904042781825,0.62699408112314,0.741269856589962,130.709424662886,123.404873375106,124.660525214129,22955.5747580378,154.384758948451,130.709424662886,123.404873375106,124.660525214129,22955.5747580378,154.384758948451
C4bp-ps1,-1.63622422814335,-0.669751326832545,-0.266064041980063,-0.117133370111273,-1.92163475041947,-0.128937143496987,0.09651793432418,1.38656542379834,0.0857266228020447,0.137051344322386,NA,0.359537476637942,0.937695554623905,0.874305109440971,NA,NA,0.999703591649468,0.250748663831064,0.937240969082669,NA,2.07890023274958,12.5907680119461,8.86976435234518,19.8701704497837,1.12285856641944,2.07890023274958,12.5907680119461,8.86976435234518,19.8701704497837,1.12285856641944
Pfkfb2,-0.189150031637014,-0.0865217332583659,-0.348005133316546,-0.236700068359391,0.380642396994078,0.423939868759414,0.0886372451302047,0.665175607157254,0.0340543359774347,0.109831290148765,0.999997843896355,0.648461299488317,0.170379546054952,0.252445275208895,0.236705903841279,0.999978656998048,0.999703591649468,1.58615996220434e-4,0.937240969082669,0.829077644384999,1034.24896754021,3018.74595511166,2286.42508182819,930.884874250319,525.505260043458,1034.24896754021,3018.74595511166,2286.42508182819,930.884874250319,525.505260043458
Yod1,-0.136353346358531,-0.235510615193804,-0.104363449609238,-0.572194470456694,-0.403287366840364,-0.17335866157315,-0.0884103741465643,0.285153617309941,-0.126924110417551,0.071106296331108,0.999997843896355,0.341382889206813,0.79118003577784,0.035346480659461,0.122472032117921,0.999978656998048,0.999703591649468,0.121375741572605,0.828176491889992,0.874435555603117,310.844179419205,486.224392875008,284.861004329655,518.305252590566,178.166714872996,310.844179419205,486.224392875008,284.861004329655,518.305252590566,178.166714872996
AA986860,-0.423226390495513,0.453732864049076,-0.0758160838728023,-0.169822041852642,-0.321020411511713,-0.732429607381136,0.100062325175143,0.839652446820672,0.119280972772319,-0.567787510653409,0.999997843896355,0.0496395791583882,0.902768979676395,0.815098004573168,0.746078060044541,0.999978656998048,0.999703591649468,4.81611103163664e-6,0.917272919260332,0.645470907818241,93.0707159474628,307.606339117986,431.714205592109,50.0463865944516,202.497265217608,93.0707159474628,307.606339117986,431.714205592109,50.0463865944516,202.497265217608
Gm28857,-0.279500754764514,-0.373756185192926,0.15615989398986,-0.132553360419603,0.367585517072848,0.791453459644964,0.322952690934827,1.13985087338738,-0.292047818699933,0.00178382306567695,NA,0.536844377149421,0.952497169520654,0.929509495842359,NA,NA,0.999703591649468,0.183213233641806,0.887127552439942,NA,3.45609436918776,18.1020599720337,11.2360774199913,7.68942526116328,3.91175439312792,3.45609436918776,18.1020599720337,11.2360774199913,7.68942526116328,3.91175439312792
Fcamr,0.628445890534278,-0.505229444838501,-0.328921380193492,-0.257687188842033,-1.37987428037583,-1.32837336587311,0.108595121185828,-0.462479435145301,0.291364124706892,-1.03465090978561,0.999997843896355,0.0961373263588168,0.560155062734735,0.700720260255552,NA,0.999978656998048,0.999703591649468,0.199576432133031,0.760749940628058,NA,338.115480081117,303.209579080768,81.4095325793559,20.0896799658901,38.2444647114957,338.115480081117,303.209579080768,81.4095325793559,20.0896799658901,38.2444647114957
