"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Xkr4",34.1807513692472,-0.28457542890048,0.330476750320583,-0.861105746847316,0.389179804333172,0.999703591649468
"Gm53491",1.76830993162324,-0.322279757996372,1.80952244139563,-0.17810210618212,0.858642787984531,NA
"Sox17",82.1386776565325,-0.136734362645776,0.310371159882967,-0.440551121751567,0.659537994913047,0.999703591649468
"Mrpl15",1108.04336272942,0.0375541357686891,0.114316779390038,0.32850939266368,0.742526543682014,0.999703591649468
"Lypla1",2343.72892836166,-0.0337005031570171,0.100267898728161,-0.336104611590432,0.736791980973535,0.999703591649468
"Gm57794",4.52059312313027,0.705221789819073,0.755521707465089,0.933423597033656,0.350601301547911,0.999703591649468
"Tcea1",2524.08896061354,-0.169171793761155,0.166888341776441,-1.01368251347223,0.310734270680771,0.999703591649468
"Rgs20",80.9429054896059,-0.48443889164135,0.199186844969469,-2.43208275986099,0.0150122767006971,0.712643825746349
"Gm16041",1.26641850792791,0.037344002096993,1.67528123686646,0.0222911838771878,0.982215681383305,NA
"Atp6v1h",3041.51432747639,-0.0587852033282439,0.0959514203466453,-0.612655895200609,0.540103891055845,0.999703591649468
"Gm46206",6.29495749580044,0.514047743212,0.767317386676874,0.669928444392817,0.502903406142989,0.999703591649468
"4732440D04Rik",162.031785082623,-0.101479203453565,0.155790188535354,-0.651383790003798,0.51479877192424,0.999703591649468
"Rb1cc1",1634.52665206448,0.0553643165272943,0.123704565002335,0.447552736038878,0.654476020108814,0.999703591649468
"St18",2.97967106716134,-0.269211488746395,1.1472581126567,-0.234656426288399,0.814475410217553,NA
"Pcmtd1",5887.57514641691,0.134057125076435,0.101068776621359,1.32639505055714,0.184708877364019,0.999703591649468
"Gm26901",14.8077624494407,-0.128811070813632,0.531723399095566,-0.242252026208989,0.808584884244722,0.999703591649468
"Sntg1",2.42050200672735,0.361257962354465,1.15355861502675,0.313168275671964,0.754152819354631,NA
"Rrs1",891.204677792274,0.100787762908339,0.178683520709039,0.564057404445583,0.572715065607712,0.999703591649468
"Adhfe1",821.138466094711,0.0247856912818866,0.219284563023945,0.113029804470004,0.910006926070922,0.999703591649468
"2610203C22Rik",24.3619654780035,-0.0100616673870141,0.306932516650801,-0.0327813667212763,0.973848937428718,0.999703591649468
