"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Xkr4",4.11295984896885,-0.727158321433352,0.929683309195558,-0.782157014373585,0.434122303263757,0.679116158062853
"Sox17",62.5377517826423,0.679763248701041,0.478989012503218,1.41916250886125,0.155851643398456,0.393942821016531
"Mrpl15",690.57588090668,-0.316223906694907,0.264250609304447,-1.19668184503817,0.231430585945615,0.487955414153193
"Lypla1",878.786437521406,-0.51005378431672,0.345624142037762,-1.47574698141599,0.140011828518512,0.37167954720041
"Gm57794",3.15274460147098,1.26184182093751,1.29855289474415,0.971729242639843,0.33118526488735,0.590733332258497
"Tcea1",727.147171739228,-0.0505434407707373,0.207933924595905,-0.243074528934913,0.807947662511703,0.91277002049882
"Rgs20",6.43535884714275,0.501070191661128,0.642125312163849,0.780330851578813,0.435196157733386,0.680062594107321
"Atp6v1h",515.67507643439,0.0815602637861309,0.173339658293362,0.470522813931578,0.637981538716612,0.818072300423018
"Oprk1",2.32769676199227,0.908954738875251,0.951997942064618,0.954786453533693,0.339685699264574,0.598796763247914
"4732440D04Rik",31.6734459976756,-0.104796834489145,0.404260446284062,-0.259230986984828,0.795457023905557,0.905522985947707
"Rb1cc1",505.069324062004,1.60425158628148e-05,0.157842986513797,0.000101635911845931,0.999918906275255,0.999918906275255
"St18",4.76444915799829,0.652950590498076,0.810133260833288,0.805979240781281,0.420254818931559,0.66910302343771
"Pcmtd1",1611.43711247171,0.511371190435655,0.315475168745586,1.62095543832817,0.10502719593218,0.318036988377008
"Gm26901",1.85703649869937,-0.366131650503526,1.14591801201672,-0.319509464607476,0.749340215501169,NA
"Sntg1",4.49688390937935,0.775479054259693,1.17975718586799,0.657320899206174,0.510974601119473,0.736228497867162
"Rrs1",375.754021990433,0.0363675959435708,0.231301429358233,0.157230312170902,0.875063339741789,0.947426133319587
"Adhfe1",269.891319872134,0.990478802308016,0.523410717456298,1.89235483583829,0.0584437192949751,0.231205368831587
"2610203C22Rik",5.3265961401516,1.3561340594624,0.965571321186624,1.40448875158781,0.160173358907872,0.40001934368883
"Vxn",3.27389559372708,-1.21890768537849,1.41250615414071,-0.862939734319249,0.388170602704597,0.644878231807908
"Mybl1",14.8740317974807,-1.60268043789999,0.761809002098096,-2.10378248811192,0.035397425058396,0.174150397848276
"Vcpip1",353.500194315264,-0.358298564344727,0.205612962644319,-1.74258743095168,0.0814057071207317,0.277696182848569
"1700034P13Rik",1.74140450814355,-3.69173987297653,2.49761718285439,-1.47810477054672,0.139379737405865,NA
"Gm39590",0.703101371676304,-0.576414475702369,2.95797941337388,-0.194867642788936,0.845496565870136,NA
"Sgk3",121.948627623409,-0.6028769702956,0.312801141270882,-1.9273490110879,0.0539361494787043,0.221043081007166
"Gm6195",1.29880219027117,-1.17043765914341,1.82424216876809,-0.641602128917897,0.521131550341928,NA
"Mcmdc2",0.531024566833873,-0.728765000658753,2.66608705693766,-0.273346288060012,0.784587036888895,NA
"Snhg6",89.2982474091694,0.840142318403637,0.341180607188179,2.46245624957298,0.0137989006794749,0.0986726220773048
"Snord87",1.56476576572507,-0.630694079449855,1.28974381940555,-0.489007250866724,0.624836563458404,NA
"Tcf24",30.5393025043685,0.291111079783902,0.507726658052555,0.573361818149342,0.566399737096405,0.772424485448857
"Cops5",444.84018714705,-0.151171725146148,0.206523410825155,-0.731983480914574,0.464178650453646,0.703363674068979
"Cspp1",308.385421187163,0.333170783925042,0.14022174379204,2.37602796053629,0.0175001366593052,0.114931130060181
"Arfgef1",1068.08195109692,0.00667710032352314,0.187021174900982,0.0357023760922169,0.971519675913901,0.988382693041419
"Cpa6",0.349051778751568,-1.37290523060874,3.07690829332707,-0.446196343773447,0.655455423759521,NA
"Prex2",60.2145518572547,-0.274484060657061,0.255825873279318,-1.07293315229837,0.28330111011796,0.542960181957673
"A830018L16Rik",5.71730996844141,0.441450909664643,0.665348701087959,0.663488046106945,0.507018032908267,0.734057454168636
"Sulf1",196.465174117128,-0.387850405128166,0.493751417091036,-0.785517553373737,0.432150182684581,0.677358786897632
"Slco5a1",15.8632930269878,-0.522156386768881,1.05596704554022,-0.494481706578024,NA,NA
"Ncoa2",392.89354651862,-0.151797658551523,0.238418037938669,-0.636686971606451,0.524328761553244,0.744847576160097
"Tram1",6352.81294792703,0.442520306992762,0.384417532991492,1.15114496352214,0.249672602675828,0.50715771104803
