"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ormdl1",306.20127477711,-0.31280064499126,0.828913982671888,-0.377362008037301,0.705904596595139,0.999978656998048
"Osgepl1",196.442426802756,-0.0453509648966231,0.640894115153324,-0.0707620242163927,0.943587156311272,0.999978656998048
"Asnsd1",1105.54354151107,-0.201380212687618,0.501070600651003,-0.40189987683568,0.687757713381501,0.999978656998048
"Dnah7a",4.95000441675045,0.0790679595540773,3.02146831796521,0.0261687203813956,0.979122764854049,NA
"Gm32311",25.8138900327692,-0.892463435824484,1.65298098350716,-0.539911496096542,0.589258069368067,0.999978656998048
"Stk17b",2275.67876821,-0.595299921144013,1.35242788305489,-0.440171286471362,0.659813054384211,0.999978656998048
"Hecw2",69.4936467496656,-0.191991993142868,0.702189607652037,-0.273419018240452,0.784531135118817,0.999978656998048
"Ccdc150",1.73640201196813,1.09778281752974,3.4729104820226,0.316098794717681,0.751927521552621,NA
"Gtf3c3",397.430490829902,-0.210503944289146,0.419387650000662,-0.501931671781022,0.61571558561275,0.999978656998048
"Pgap1",392.558695164633,-0.237476564192908,0.87667029198863,-0.27088469446617,0.786479717119376,0.999978656998048
"Ankrd44",962.837176109132,-0.402828976315003,1.55033861550494,-0.259832898623764,0.794992672839527,0.999978656998048
"4930444A19Rik",1.3205775566851,1.1100768195939,4.90265003305384,0.226423834479255,0.820871792005419,NA
"Sf3b1",5868.2176951776,-0.238304657435846,0.606139818807642,-0.393151299488331,0.694207736815007,0.999978656998048
"Coq10b",523.647017969895,0.527124779864076,0.543964931993273,0.969041842334416,0.332524312837348,0.999978656998048
"Hspd1",4491.14562554888,0.243858445728342,0.522603434822187,0.466622355460242,0.640770089761137,0.999978656998048
"Hspe1",1892.75748955098,-0.422430335229775,0.625345619782277,-0.675514982221912,0.499348635913234,0.999978656998048
"Mob4",1187.83965529815,0.0399018222594749,0.522263299141732,0.0764017351497761,0.939099489192789,0.999978656998048
"Rftn2",118.889431547438,-0.807528936874214,0.747778784091023,-1.07990351432051,0.280185148164398,0.999978656998048
"Gm10561",13.4991615204098,1.11658199606168,1.55923271541068,0.716109907793712,0.473923486449793,0.999978656998048
"Mars2",193.730496509232,0.114211289205383,0.478945995230716,0.238463815007714,0.811521377350128,0.999978656998048
"Boll",113.329091013602,-0.232731024895355,0.738469436297394,-0.315153225653107,0.752645317731735,0.999978656998048
"Plcl1",79.4531889873919,-0.228473721802042,0.840924237555043,-0.271693586174091,0.785857633343119,0.999978656998048
"Gm6644",21.6643396356324,0.326909883009802,1.08622619711679,0.300959306521543,0.763445525380801,0.999978656998048
"Satb2",15.8272542847431,-2.02244564284792,1.20804839008995,-1.67414290639246,0.0941025170141532,0.999978656998048
"9130024F11Rik",3.77209451098843,4.69109336859592,2.68469497268734,1.74734687415912,0.0805771868007138,NA
"BC055402",3.41272185022008,-3.15259848784604,3.64666069460503,-0.864516540436592,0.387304198014646,NA
"4930558J18Rik",4.28171910492995,-2.02581121425322,2.44378961523479,-0.828963017775405,0.407125334241241,NA
"1700066M21Rik",171.230249277377,-0.725566995697011,0.53806996764245,-1.34846216910428,0.177509779953876,0.999978656998048
