"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Xkr4",34.1807513692472,0.00498839994753915,0.330438814870314,0.0150962893069839,0.987955361329694,0.994534324330994
"Gm53491",1.76830993162324,2.56499538240239,1.83087903511199,1.40096387211376,0.161224876912949,NA
"Sox17",82.1386776565325,-0.0306551533916511,0.3103731075739,-0.0987687162437298,0.921321907829205,0.966399110766666
"Mrpl15",1108.04336272942,-0.354145569656742,0.114320656380362,-3.09782659468334,0.00194945460410054,0.0161468984334208
"Lypla1",2343.72892836166,-0.172552780771691,0.100268401761325,-1.72090885803116,0.0852673639450333,0.244544918399391
"Gm57794",4.52059312313027,-0.00368160231726957,0.75370005466629,-0.00488470485636312,0.996102584909978,0.998346796319303
"Tcea1",2524.08896061354,-0.0113566971775499,0.166888339581285,-0.068049674447258,0.945746091407279,0.977031181479832
"Rgs20",80.9429054896059,0.0210076660820863,0.199066636565515,0.105530823469619,0.915954612945596,0.963846779530225
"Gm16041",1.26641850792791,-1.51637239093521,1.69013572676268,-0.897189714958398,0.369617692427739,NA
"Atp6v1h",3041.51432747639,-0.305508288134422,0.0959521230538629,-3.18396590310904,0.00145272123207459,0.0127917346261809
"Gm46206",6.29495749580044,1.45330104543227,0.770759838880994,1.88554329392953,0.0593565250643449,0.192036345408933
"4732440D04Rik",162.031785082623,-0.0655018502988074,0.155800331787645,-0.42042176385148,0.674177371810163,0.835793626350581
"Rb1cc1",1634.52665206448,-0.0950252709941323,0.123704843483462,-0.768161280660253,0.442391373579218,0.671286289947281
"St18",2.97967106716134,1.15971689300009,1.14982917374263,1.00859929412408,0.313166846000776,0.550918739714498
"Pcmtd1",5887.57514641691,0.0614642016849038,0.101068762544013,0.608142418466218,0.543093020832788,0.748365079623291
"Gm26901",14.8077624494407,-0.14185920596571,0.531782698055646,-0.266761604851735,0.789652718145704,0.899661162091672
"Sntg1",2.42050200672735,1.08924839152559,1.15638798924737,0.94194024985898,0.346223231537424,0.584307684052922
"Rrs1",891.204677792274,0.0578594404945834,0.178683471130529,0.323809696154362,0.746082114915601,0.876520712184773
"Adhfe1",821.138466094711,0.837319328235165,0.219286812953197,3.81837519985242,0.000134333512230903,0.00191483543836213
"2610203C22Rik",24.3619654780035,0.816202646541768,0.307771624236788,2.65197497841391,0.00800224718356114,0.0463947825442794
"Vxn",8.59799998258227,-0.838483678598772,0.632600154502235,-1.3254560129827,0.185019949524051,0.400479572446736
"Mybl1",45.15366807405,-0.382093840445699,0.277494156474931,-1.37694373567906,0.168529643895385,0.378702952878717
"Vcpip1",1388.3979384167,-0.114066204314852,0.0827535226356957,-1.37838487936041,0.168084489332823,0.378050394328859
"1700034P13Rik",2.86494195987324,-1.14567276251758,1.06475958022237,-1.07599197396122,0.2819308459123,0.517454818013181
"Gm39590",1.83526329469252,1.94082571104026,1.4624917593661,1.32706779276588,0.184486258153127,NA
"Sgk3",620.36027176923,-0.363401808599368,0.109748731845183,-3.31121647138484,0.000928913199485497,0.00902415084104359
"Gm6195",4.12642074905646,-0.757168481716737,0.787192086949948,-0.961859874189614,0.336119996997696,0.574814953375157
"Mcmdc2",3.58474675927875,1.16031338126354,1.07928565434633,1.07507533023432,0.282341003403543,0.517807046781402
"Snhg6",181.517278442215,0.339624734837247,0.129307769448863,2.62648359247707,0.00862721516141147,0.0490515020888136
"Snord87",3.16500754358638,-2.32163673934732,0.913067895653034,-2.54267700178733,0.0110006868050911,0.0585779714087556
"Tcf24",80.8093679070656,-0.204098875418752,0.17963091063272,-1.1362124408313,0.255867665072525,0.488383145820473
"Ppp1r42",2.65468249390747,0.937726475421252,1.23443970114258,0.759637327407168,0.447471400410291,0.675256438113568
"Cops5",1887.31828396769,-0.171769132128928,0.0793946640189074,-2.16348458994703,0.0305039277094172,0.12110026262321
"Cspp1",620.204306836089,-0.0122993667316737,0.0925544941754185,-0.132887839118463,0.89428208457993,0.95313867900147
"Arfgef1",4430.60870680898,-0.0892288684218883,0.0794733503779311,-1.12275206717177,0.261542807908413,0.494398333681688
"Prex2",108.930035133513,-0.164759210711657,0.186878217691152,-0.881639458826333,0.37797180965508,0.614125099038573
"A830018L16Rik",241.007116727647,0.545807208695815,0.242552858955551,2.25026087528343,0.0244323899881492,0.103883875630615
"Gm30898",4.99483554015704,-0.0666947492516813,0.785460057701689,-0.0849117005985444,0.932331589651909,0.97145739685928
"Sulf1",166.337294870584,0.313334079432856,0.238249873409666,1.31514898601471,0.188459836050998,0.405214266357563
"Slco5a1",14.4584855313846,-0.420348897288096,0.496366976016725,-0.846851054962071,0.397078146682798,0.631709854426895
"Ncoa2",1853.95301140762,0.177333759617406,0.0753783244173744,2.35258293399437,0.0186435317948607,0.0864672750685621
"Tram1",18045.1692665471,-0.187399931723521,0.141345527280418,-1.32582852340092,0.184896502767022,0.400405302215125
"Lactb2",2441.55474955904,-0.299462373951093,0.117113403446761,-2.55702904311227,0.0105570402887271,0.0568249259604712
"Xkr9",11.8469825884433,0.302868296908474,0.598599571604683,0.505961432776449,0.612883724460001,0.79577965960156
"Eya1",23.5645315022136,1.0578741596099,0.641392338727357,1.64934018655246,0.0990779610893862,0.270427473870123
"Msc",26.5908817138809,-0.150558031283125,0.459276314377928,-0.327815797527137,0.743050942080869,0.874541102424888
"Gm9947",7.31597786682838,2.06341471069767,0.841420493539975,2.45229909009774,0.0141946622374432,0.0709168513701743
"Kcnb2",1.30618087518321,-1.24394904996285,1.98832471599193,-0.625626709741054,0.531559815318913,NA
"Terf1",516.534110530907,-0.0472450286199814,0.111875923656667,-0.42229844523984,0.672807192854529,0.834992553137522
"Sbspon",13.8279009880321,0.112017905458327,0.512587441282882,0.218534237159563,0.827012885489854,0.919090238492267
"Rpl7",21623.6732811771,-0.206965135584789,0.1297319803925,-1.59532857633578,0.110638778558223,0.290408093245695
"Rdh10",1511.34215679125,-0.387266872687929,0.0668149292030281,-5.79611289433765,6.7869585028991e-09,3.18509725082208e-07
"Stau2",1218.80897244575,-0.282076450899985,0.101748329307692,-2.77229565162658,0.00556624556679105,0.0354264135567534
"Gm7568",1.90983058244721,-0.109348729922727,1.24958730774082,-0.0875078749962844,0.930267826104196,NA
"C130013N14Rik",17.0413117628004,0.0227054086246732,0.425414068331517,0.0533724912147928,0.957435122793603,0.98175721172742
"Ube2w",1488.53588366496,-0.310957643023419,0.105077007601486,-2.95933097184071,0.00308307782273928,0.0228507326445511
"Eloc",1285.02179783027,-0.132534127166629,0.0824986529154279,-1.60650050010507,0.108163985151226,0.286395503184021
"Tmem70",1603.79432374338,-0.0989651464557649,0.144051641130319,-0.687011586117471,0.49207542730497,0.710575951798405
"Ly96",162.233818414397,0.953473038417869,0.140627165955332,6.7801482874278,1.20052596363549e-11,8.60229224882837e-10
"Jph1",155.647516411612,0.276866116056294,0.261031951319701,1.06065987192962,0.288844502664679,0.524419408672638
"Gm46085",1.21756856987865,3.601335656149,2.45436247998058,1.4673202045435,0.142288969946362,NA
"Gdap1",6.71396563606294,2.27427573789165,1.0235736873572,2.22189742270894,0.0262902386320467,0.109836717963235
"Pi15",18.0962548934356,-1.91117895038406,0.492092433160771,-3.88378040708394,0.000102844799126981,0.00153462263854536
"Gm28154",2.76147183247673,1.28242998543758,1.42265959843351,0.901431366188836,0.367359010524759,0.60409834052639
"Crispld1",75.7512355636406,0.397469746400138,0.373393267269626,1.06448021761765,0.287111211361283,0.522755609118595
"Tfap2b",170.41306224377,1.9566058736254,0.450292994532827,4.34518390776954,1.39159025590999e-05,0.000277188682224309
"Pkhd1",3.62202601806038,-0.44492646507153,0.921796142548396,-0.482673385724405,0.629327663274709,0.807284776591121
"Mcm3",329.558301149483,-0.0847332598708147,0.31116121137285,-0.272313054371301,0.785381319442028,0.897524608726017
"6720483E21Rik",1.43497663694347,0.613644148357888,1.73572236578034,0.353538192775437,0.723685001283063,NA
"Paqr8",30.2190015286025,-0.151330630368716,0.362321413320366,-0.417669574044495,0.676188720805856,0.836732600566032
"Efhc1",107.212501127819,0.0635537889643142,0.244504282733803,0.259929144200335,0.794918429906968,0.902386799009211
"Tram2",70.1822716911833,0.34093464134547,0.250191178515832,1.36269649221024,0.172978183815581,0.384830502085236
"Tmem14a",248.310105781611,0.10976687122697,0.163464592423327,0.671502431197484,0.501900511202753,0.717406808615278
"Gm28836",1.05471583433715,1.27498770392852,1.69557713365888,0.751949102531968,0.452081667631271,NA
"Gsta3",3614.01280417375,0.179458619913539,0.219997665712136,0.81572965482442,0.41465477427068,0.647144098200364
"Gm4956",5.37311640357125,3.34293468125941,0.882582654633054,3.78767321531974,0.000152064668685347,0.00210846550028456
"Khdc1a",1.08066417051604,3.54945435899099,2.49840871973064,1.42068602745417,0.15540805633855,NA
"Kcnq5",78.866456733049,0.557832490184854,0.236435711726701,2.3593410915423,0.0183074198128732,0.0852974766014143
"Gm53539",23.8780833831841,-0.142609384610061,0.535837852230085,-0.266142796774323,0.790129236107111,0.899868237164389
"Rims1",2.35486534247107,-0.449193761831141,1.09133198044668,-0.411601391583233,0.680631611471853,NA
"Gm53541",527.591160558777,-0.0674910142132137,0.119886159271396,-0.562959182472671,0.573462678692201,0.769284027017798
"Ogfrl1",1245.50925808467,0.104502069718468,0.110206558430248,0.948238210202434,0.343008199024742,0.581059426717598
"B3gat2",42.5083523194983,-0.121429587645227,0.311208517700615,-0.390187224123611,0.696398108099862,0.848125170404554
"Smap1",960.211061576771,-0.136858094800125,0.100681033559318,-1.35932349879477,0.174044100911383,0.386035492548122
"Gm53062",2.49856454142234,-0.537728490834874,0.93008063307015,-0.57815255120393,0.563161130163181,0.762498204022075
