UniqueCount	AmbigCount
51993	22
27246	105
167302	29449
959	95241
5526	10
298	79926
133	99602
43	7750
45	3039
29661	28408
25122	28
6827	9
89548	60
0	0
0	0
0	0
0	0
0	0
0	0
8	26
505	1528
723	1516
0	11
16	3
9	8
0	0
0	0
17	13
1	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	11
0	0
0	0
10	9
0	2
0	0
276	38
0	0
0	13
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	6
0	1
0	1
0	5
0	1
0	0
0	5
0	0
4	14
1	0
0	14
0	4
0	4
0	5
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	10
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
91	1093
408	1096
10	50
0	0
0	50
231	172
3	176
7	118
1	0
544	322
57	324
0	15
87	43
4	43
0	3
53	210
0	189
7	205
4	30
2	1993
0	1701
0	865
38	472
68	1995
58	895
8	936
12	307
0	654
0	0
0	0
0	0
0	0
3	1
0	0
0	1
0	0
281	4209
5	3166
0	4551
1	3312
8	43
0	345
2	320
0	9
0	0
12	408
0	141
234	404
0	0
0	0
0	0
0	0
0	0
260	16
0	16
2287	176
1	176
8	105
52	35
0	76
1	57
2	47
0	13
0	14
0	32
0	11
0	11
0	0
0	0
227	28
8	28
2	0
265	252
22	261
0	245
3	8
44	2
0	0
2221	386
7	386
5	262
1253	2
356	1
11	1
0	1
0	9
0	9
988	297
20	0
5	112
0	300
0	0
0	0
832	69
0	8
1	6
0	16
0	45
18	11
0	11
7	29
5	29
0	509
9	492
0	487
2	314
102	290
1	565
104	27
1	27
2	692
0	695
8	631
0	3
0	0
0	0
0	691
0	0
0	0
0	0
103	258
13	258
19	0
0	0
0	0
0	0
0	0
0	0
87	137
1	112
0	51
628	1986
7	1985
14	85
1	14
0	63
0	2
0	2
428	1
526	0
508	124
0	57
0	17
0	65
10	0
1353	305
0	305
0	1290
0	0
0	1
0	0
0	1
0	0
0	11
0	16
0	16
0	15
0	6
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	2
129	1294
7	1234
0	1240
0	17
1	55
1095	10
3	10
0	0
0	0
1	2
0	25
0	24
294	121
3	92
0	1
5	26
10	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
7	1342
19	1341
0	5
0	0
1	32
1	2
0	0
207	36
0	32
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2121	3227
24	2933
9	294
0	4
0	4
344	181
2	3
44	153
11	12
1	31
510	796
13	81
8	103
124	367
97	308
3	3
15	33
10	96
29	299
0	135
18	110
0	297
1368	104
14	36
35	100
0	0
2	2
533	1968
7	1184
4	1394
0	1
28	8
0	9
0	2
0	6
261	317
13	91
31	322
8	82
0	16
0	0
8	0
